phrase,count,sample_file,sample_key,sample_translation,sample_source
the twelve,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,162,"Đơn vị Executioner nhận lệnh trực tiếp từ Thủ lĩnh Fractsidus, toàn bộ đều là những Resonators được huấn luyện bài bản. Những Executioner sống sót qua vô số trận chiến sẽ có cơ hội thăng tiến và thậm chí trở thành ứng cử viên cho ""The Twelve"", nhưng theo thông tin hiện có, khả năng này rất thấp.","The Executioner unit takes direct orders from the Fractsidus Leader, all of which are all highly trained Resonators. Executioners who has not perished through countless battles will be given the opportunity to be promoted and even become an candidate to ""The Twelve"", but from the available informati"
td khi,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,170,"Tacet Discords thông thường không cần ""phương tiện"" để di chuyển, nhưng Inferno Rider lại có hình dáng giống một tay đua mô tô, có lẽ hình dạng này bắt nguồn từ sự bắt chước vụng về hành vi của con người. Sự điên cuồng của TD khi điều khiển ""phương tiện"" này được bí mật gọi là ""Flames of Fury"" ở Huanglong.","The usual Tacet Discords does not require a ""vehicle"" for movement, but the appearance of the Inferno Rider resembles a rider on a motorcycle, presumably this form is derived from a poor imitation of human behavior. The TD's crazy rampage in the ""vehicle"" is secretly known as ""Flames of Fury"" by Hua"
flames of fury,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_monster_Info\lang_monster_Info__monster_description__part_0001.json,170,"Tacet Discords thông thường không cần ""phương tiện"" để di chuyển, nhưng Inferno Rider lại có hình dáng giống một tay đua mô tô, có lẽ hình dạng này bắt nguồn từ sự bắt chước vụng về hành vi của con người. Sự điên cuồng của TD khi điều khiển ""phương tiện"" này được bí mật gọi là ""Flames of Fury"" ở Huanglong.","The usual Tacet Discords does not require a ""vehicle"" for movement, but the appearance of the Inferno Rider resembles a rider on a motorcycle, presumably this form is derived from a poor imitation of human behavior. The TD's crazy rampage in the ""vehicle"" is secretly known as ""Flames of Fury"" by Hua"
qua do,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000010_UndiscoveredDes,Một Tranquilite TD cấp Common sinh sống tại các vùng núi. Common bị bỏ qua do ngoại hình giống đá.,A Common Class Tranquilite TD inhabiting mountainous areas. Often overlooked due to its rock-like appearance.
drake,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000570_UndiscoveredDes,"Một TD bắt chước hình dáng con non của loài drake, với băng và sương giá hình thành giữa các móng vuốt. Thường sống theo bầy đàn trong hoang dã.","A TD that mimics a drake cub, with ice and frost forming between its claws. Often found living in groups in the wilderness."
midnight rangers bao,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000690_DiscoveredDes,"Thành viên của Midnight Rangers.

Midnight Rangers bao gồm ba bộ phận: Outriders (trinh sát), Vanguard (tác chiến tấn công) và Rearguard (tác chiến phòng thủ), tất cả đều dưới sự chỉ huy của Đại tướng Jiyan.","A member of the Midnight Rangers.

The Midnight Rangers consist of three divisions: Outriders (reconnaissance), Vanguard (offensive operations), and Rearguard (defensive operations), all under the command of General Jiyan."
roya man,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_310000800_UndiscoveredDes,Những Roya man rợ và tàn bạo đã phá vỡ truyền thống và bị trục xuất khỏi bộ tộc.,Savage and brutal Roya who broke from tradition and were cast out of the tribe.
mech do spacetrek,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,MonsterInfo_320000490_UndiscoveredDes,"Một loại mech do Spacetrek Collective phát triển, có các biến thể cận chiến và tầm xa. Hai mẫu này chiến đấu nhịp nhàng khi được ghép cặp.","A mech developed by the Spacetrek Collective, which comes in melee and ranged variants. The two models fight gracefully in unison when paired."
trang test details,2,mistral_translate_work\split_by_prompt\json\monster_description\lang_multi_text\lang_multi_text__monster_description__part_0001.json,BossPilingActivity_DungeonQuit05,"""Quit Test"" sẽ kết thúc lần thử này và đưa bạn trở lại trang Test Details.
""Làm Lại Kiểm Tra"" sẽ khởi động lại ""Kiểm Tra Sơ Bộ"" với cùng đội hình.","""Quit Test"" will end this attempt and bring you back to the Test Details page.
""Retake Test"" will restart the ""Preliminary Test"" with the same team."
xxx trong,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,2,"Ảnh Rừng Mờ chắc chắn là kho báu vĩ đại nhất ở Huanglong, không vùng đất nào sánh được về sự phong phú loài.
Chỉ cần đứng trước cổng vào, ta đã nghe rõ tiếng thì thầm của cây cối và lời mời gọi của chúng.
May mắn thay, những dữ liệu thực vật quý giá này lại nằm trong tầm tay! Thứ mà con tinh tinh đang cầm trên tay chính là hình ảnh của cây mã đề tên XXX trong tài liệu.
Ghi chép cho thấy loại quả này, được cả già lẫn trẻ ưa chuộng, từng được trồng rộng rãi trước Thảm Họa.
Tuy nhiên, với tư cách là một loài tam bội, XXX, giống như hầu hết các loại cây trồng thương mại đòi hỏi kỹ thuật nhân giống","The Dim Forest is, no doubt, the greatest treasure trove in Huanglong, and there is no region that compares to it in terms of species abundance.
Just standing at the entrance of this gate, I could clearly hear the voices of the plants and hear their call.
Even more fortunately, such precious plant d"
rare khi,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,6,"Sau khi từ biệt Xxx, tôi tiến về mục tiêu quan trọng nhất – Khu Rừng Giam Cầm.
Đó là một cái cây cao hơn 200 mét, và bất cứ ai cũng có thể cảm nhận được hơi thở phiêu lưu toát ra từ gã khổng lồ này. Sự hiện diện của nó dường như tượng trưng cho sức sống vô tận, và tôi cùng Xxx bị cuốn hút bởi sinh khí ấy như ánh nắng buổi chiều. Chúng tôi không kìm được mà nhảy cẫng lên, reo hò.
Nhưng càng đến gần cây, âm thanh của thực vật càng trở nên bất an. Ngay cả những đám bèo dưới chân cũng phát ra tiếng động kỳ lạ.
Rare khi tôi bắt gặp hiện tượng này ngoài phạm vi bức xạ của Tacet Field. Tìm ra nguồn g","After bidding farewell to the Xxx, I headed towards the most important goal, the Confinement Woods.
It was a tree that was visually over 200m high, and anyone could smell the aura of great adventure emanating from this giant tree. Its presence seemed to indicate the infinite power of life, and I and"
stop ngay,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,12,"Jueyuan: Tuy nhiên, hầu hết các loài trong khu vực đang ở trong tình trạng cực kỳ mong manh. Ví dụ như loài XXX trong khu bảo tồn, chúng gần như đã tuyệt chủng về mặt chức năng và cần được bảo tồn nhân tạo kịp thời.
Jueyuan: Ngoài ra...
[Tiếng Hoochief kêu chít chít]
Jueyuan: Con khỉ đột xấu xa! Đó không phải thức ăn!
[Tiếng Hoochief chế nhạo]
Jueyuan: Stop ngay -- (giọng trầm xuống, xa dần)","Jueyuan: However, most species in the region are in a relatively precarious situation. Take the XXX in the conservation area for example, the species is essentially on the verge of functional extinction and needs timely artificial conservation.
Jueyuan: Besides...
[Hoochief squeaking]
Jueyuan: Bad g"
dodgem bom,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,50,"Ngày 27
Việc Dodgem bom kéo dài 3 tiếng. Sau đó dừng lại 2 tiếng, rồi lại tiếp tục thêm 3 tiếng nữa.

Ngày 28
Việc Dodgem bom kéo dài 3 tiếng. Sau đó dừng lại 2 tiếng, rồi lại tiếp tục thêm 3 tiếng nữa. Sanshui cố ngăn tôi ghi chép lại điều này. Không có quy luật nào cả. Nhưng tôi đếm thời gian bằng cách theo dõi Gui thở dài. Cậu ấy thở dài mỗi nửa tiếng. Tôi biết thói quen của cậu ấy, lúc nào cũng vậy.
Việc ghi chép thời gian là cần thiết. Sẽ có ngày chúng ta thoát khỏi nơi này.","Day 27
The bombing kept on for 3 hours. Then it stopped for 2 hours, and started again for another 3 hours.

Day 28
The bombing kept on for 3 hours. Then it stopped for 2 hours, and started again for another 3 hours. Sanshui tried to stop me from taking note of this. There isn't a routine. But I cou"
vong sau,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,74,"[Report Event]
Số hiệu: ■■■■
Điều tra viên: ■■■
Giám đốc: ■■■, ■■
Địa điểm: Ga Liên Thành ■■■
Ngày: ■■■ ■■ ■■
Tóm tắt: Sau khi phát hiện bằng thiết bị ■■, khu vực này được xác định là địa điểm lý tưởng để tiến hành thí nghiệm về ""yếu tố kết tụ"", do mật độ Wutheron, các chỉ số ■■ dị thường và thông tin ■■ đều đạt điều kiện. Vì vậy, đội ■■ đã tiến hành công việc trong cùng ngày. Sau khi sử dụng sức mạnh của ""yếu tố kết tụ"", nhà nghiên cứu ■■■ đã kết nối thành công với ■ và thu thập được thông tin về lịch sử khu vực cũng như phương pháp xoa dịu ■. Tuy nhiên, do liên kết quá mạnh, ■■■ không thể tự","[Event Report]
Serial No.: ■■■■
Investigator: ■■■
Director: ■■■, ■■
Location: ■■■ Intercity Metro Station
Date: ■■■ ■■ ■■
Summary: After detection with the ■■ device, the area was found to be the best site for experiments on the ""aggregation factor"", as the indicators of Wutheron density, anomalous "
do thao,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,102,"Equip: Cáp Treo Chở Người và Hàng Hóa
Số Seri: HLHk-09
Đơn vị sử dụng: Phòng Vận Tải, Hukou Mine
Mô tả lỗi: Dây cáp thép bị mòn và đứt bất thường, dẫn đến mất kết nối giữa các khoang cáp treo và khiến cáp không hoạt động bình thường.
Xử lý: Replace dây cáp thép.
Nguyên nhân: Đã kiểm tra bánh kéo, ròng rọc dẫn hướng và bộ điều tốc, không phát hiện nguyên nhân. Nghi ngờ do thao tác sai.
Khuyến cáo: Nếu bắt được ai nghịch ngợm chở quá tải trên cáp treo, tôi sẽ treo hắn lên dây cáp và cho hắn nếm trải cảm giác QUÁ TẢI!
Người xử lý: Cheng","Equipment: Cable Car for Personnel and Cargo
Serial Number: HLHk-09
Service at: Transport Department, Hukou Mine
Fault Description: Unusual increase in steel wire wearing and break, which resulted in failure of linkage between cable car bodies and failure in the normal operation of cable cars.
Treat"
gram,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,104,"Gửi Cheng:
Tôi đã làm rõ vấn đề mà nhân viên trực đêm mới báo cáo.
Quả nhiên, đúng như anh nói, chẳng có hiện tượng ma quái nào cả, chỉ là ai đó đã điều chỉnh ngưỡng cảm ứng của thang máy xuống thấp hơn, giờ đây chỉ cần một cơn gió thoảng cũng đủ khiến cái khối nhạy cảm này di chuyển.
Giới trẻ bây giờ lúc nào cũng đa nghi như thế hệ chúng ta hồi xưa...
Nhưng việc sửa chữa ở đây vẫn cần anh giúp. Tôi đã gỡ lỗi khá lâu nhưng vẫn còn sai số 21 gram.","To Cheng:
I made clear what the problem reported by the new guy on night watch was.
Sure enough, just like you said, it's not a spooky phenomenon at all, it's just that someone has adjusted the induction threshold of the lift lower, and now even a gust of wind can make this sensitive big guy move.
Y"
wutheron trong khu,2,mistral_translate_work\split_by_prompt\json\lore\lang_infodisplay\lang_infodisplay__lore__part_0001.json,124,"Chương 18, 𝘕𝘩ữ𝘯𝘨 𝘎𝘩𝘪 𝘊𝘩é𝘱 𝘛𝘳𝘶𝘯𝘨 𝘛𝘩ą𝘮 𝘥𝘰 𝘝ề 𝘊𝘰𝘯 𝘛𝘢𝘯 𝘛𝘩ą𝘯𝘨 𝘊ủ𝘢 𝘑𝘪 𝘛𝘪𝘯𝘨, 𝘈.𝘓. 104
Cơ sở: Trạm Giám sát
Mục đích: Thu thập và dự đoán dữ liệu dao động Wutheron trong khu nghiên cứu số 1.

Một cơ sở của Ji Ting tồn tại đến giây phút cuối cùng, gánh vác trách nhiệm quan trọng ngay cả sau thảm họa, đó là hướng dẫn cư dân Huanglong di cư lên núi an toàn. Sau khi hoàn thành sứ mệnh cuối cùng, nó gần như hoàn hảo, như một tạo vật nhân tạo.","Chap. 18, 𝘕𝘰𝘵𝘦𝘴 𝘰𝘧 𝘢 𝘑𝘪 𝘛𝘪𝘯𝘨 𝘍𝘪𝘦𝘭𝘥𝘸𝘰𝘳𝘬 𝘪𝘯𝘵𝘰 𝘊𝘢𝘵𝘢𝘴𝘵𝘳𝘰𝘱𝘩𝘪𝘤 𝘋𝘦𝘴𝘵𝘳𝘶𝘤𝘵𝘪𝘰𝘯, 𝘈.𝘓. 104
Facility: Monitor Platform
Purpose: Collect and predict Wutheron fluctuation data within the 1st research area.

A Ji Ting facility that lasted until the final moment, upholding an important responsibility even after the "
