en_source,vn_translate,loi_du_doan
Trainee Gladiator,Trainee Gladiator,C?n ti?ng Anh nghi v?n: Gladiator; Trainee | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fearless Trialbearer,Fearless Trialbearer,C?n ti?ng Anh nghi v?n: Fearless; Trialbearer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spared Aridel,Spared Aridel,C?n ti?ng Anh nghi v?n: Aridel; Spared | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Accepting Fate,Accepting Fate,C?n ti?ng Anh nghi v?n: Accepting; Fate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Never Forgotten,Never Forgotten,C?n ti?ng Anh nghi v?n: Forgotten; Never | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Imminent Crisis,Imminent Crisis,C?n ti?ng Anh nghi v?n: Crisis; Imminent | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Man,Young Man,C?n ti?ng Anh nghi v?n: Man; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Weak Elder,Weak Elder,C?n ti?ng Anh nghi v?n: Elder; Weak | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roccia & Pero,Roccia & Pero,C?n ti?ng Anh nghi v?n: Pero; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cocky Pirate,Cocky Pirate,C?n ti?ng Anh nghi v?n: Cocky; Pirate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hesitant Man,Hesitant Man,C?n ti?ng Anh nghi v?n: Hesitant; Man | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pirate Crowd,Pirate Crowd,C?n ti?ng Anh nghi v?n: Crowd; Pirate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pan Cake,Pan Cake,C?n ti?ng Anh nghi v?n: Cake; Pan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surprised Woman,Surprised Woman,C?n ti?ng Anh nghi v?n: Surprised; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Stammering Pirate,Stammering Pirate,C?n ti?ng Anh nghi v?n: Pirate; Stammering | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cocky Pirate,Cocky Pirate,C?n ti?ng Anh nghi v?n: Cocky; Pirate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncocky Pirate,Uncocky Pirate,C?n ti?ng Anh nghi v?n: Pirate; Uncocky | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Childhood Roccia,Childhood Roccia,C?n ti?ng Anh nghi v?n: Childhood; Roccia | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Pirate,Excited Pirate,C?n ti?ng Anh nghi v?n: Excited; Pirate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Girl,Strange Girl,C?n ti?ng Anh nghi v?n: Girl; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Onlooking Fisherman,Onlooking Fisherman,C?n ti?ng Anh nghi v?n: Fisherman; Onlooking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Passing Fisherman,Passing Fisherman,C?n ti?ng Anh nghi v?n: Fisherman; Passing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seafood Dealer,Seafood Dealer,C?n ti?ng Anh nghi v?n: Dealer; Seafood | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Fisherman,Young Fisherman,C?n ti?ng Anh nghi v?n: Fisherman; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Fisherman,Young Fisherman,C?n ti?ng Anh nghi v?n: Fisherman; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Abandoned Gondola,Abandoned Gondola,C?n ti?ng Anh nghi v?n: Abandoned; Gondola | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Brant (Contacting),Brant (Contacting),C?n ti?ng Anh nghi v?n: Brant; Contacting | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Starbuck (Contacting),Starbuck (Contacting),C?n ti?ng Anh nghi v?n: Contacting; Starbuck | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Fisherman's Plushie,Fisherman's Plushie,C?n ti?ng Anh nghi v?n: Fisherman's; Plushie | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Log File,Log File,C?n ti?ng Anh nghi v?n: File; Log | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Zani (Contacting),Zani (Contacting),C?n ti?ng Anh nghi v?n: Contacting; Zani | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lily (Contacting),Lily (Contacting),C?n ti?ng Anh nghi v?n: Contacting; Lily | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Aged Researcher,Aged Researcher,C?n ti?ng Anh nghi v?n: Aged; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hunchbacked Researcher,Hunchbacked Researcher,C?n ti?ng Anh nghi v?n: Hunchbacked; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Text Placeholder,Text Placeholder,C?n ti?ng Anh nghi v?n: Placeholder; Text | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Claire's Letter""","""Claire's Letter""",C?n ti?ng Anh nghi v?n: Claire's; Letter | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Onlooking Boatman,Onlooking Boatman,C?n ti?ng Anh nghi v?n: Boatman; Onlooking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Busy Researcher,Busy Researcher,C?n ti?ng Anh nghi v?n: Busy; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worried Researcher,Worried Researcher,C?n ti?ng Anh nghi v?n: Researcher; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flustered Assistant,Flustered Assistant,C?n ti?ng Anh nghi v?n: Assistant; Flustered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Academy Instructor,Academy Instructor,C?n ti?ng Anh nghi v?n: Academy; Instructor | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Listener,Young Listener,C?n ti?ng Anh nghi v?n: Listener; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mapping Robot,Mapping Robot,C?n ti?ng Anh nghi v?n: Mapping; Robot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Robot Guard,Robot Guard,C?n ti?ng Anh nghi v?n: Guard; Robot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Solitary Soliskin,Solitary Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Solitary | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trapped Soliskin,Trapped Soliskin,C?n ti?ng Anh nghi v?n: Soliskin; Trapped | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ida & Tolsten,Ida & Tolsten,C?n ti?ng Anh nghi v?n: Ida; Tolsten | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Distressed Soliskin,Distressed Soliskin,C?n ti?ng Anh nghi v?n: Distressed; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator A,Operator A,C?n ti?ng Anh nghi v?n: A; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator B,Operator B,C?n ti?ng Anh nghi v?n: B; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator C,Operator C,C?n ti?ng Anh nghi v?n: C; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator D,Operator D,C?n ti?ng Anh nghi v?n: D; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator E,Operator E,C?n ti?ng Anh nghi v?n: E; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator F,Operator F,C?n ti?ng Anh nghi v?n: F; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Operator G,Operator G,C?n ti?ng Anh nghi v?n: G; Operator | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Spacetrek Collective,Spacetrek Collective,C?n ti?ng Anh nghi v?n: Collective; Spacetrek | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Past Mornye,Past Mornye,C?n ti?ng Anh nghi v?n: Mornye; Past | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Distressed Soliskin,Distressed Soliskin,C?n ti?ng Anh nghi v?n: Distressed; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Student's Call,Student's Call,C?n ti?ng Anh nghi v?n: Call; Student's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pioneer Association Reporter,Pioneer Association Phóng viên,C?n ti?ng Anh nghi v?n: Association; Pioneer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surprised Student,Surprised Student,C?n ti?ng Anh nghi v?n: Student; Surprised | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shocked Student,Shocked Student,C?n ti?ng Anh nghi v?n: Shocked; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Worried Student,Worried Student,C?n ti?ng Anh nghi v?n: Student; Worried | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
KU-Raji,KU-Raji,C?n ti?ng Anh nghi v?n: KU; Raji | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Trapped Robot,Trapped Robot,C?n ti?ng Anh nghi v?n: Robot; Trapped | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Inarticulate Girl,Inarticulate Girl,C?n ti?ng Anh nghi v?n: Girl; Inarticulate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Giant Soliskin,Giant Soliskin,C?n ti?ng Anh nghi v?n: Giant; Soliskin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Heliodic Six,Heliodic Six,C?n ti?ng Anh nghi v?n: Heliodic; Six | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Junior Student,Junior Student,C?n ti?ng Anh nghi v?n: Junior; Student | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Professor on Duty,Young Professor Đang Trực,C?n ti?ng Anh nghi v?n: Professor; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Dormitory Receptionist,Dormitory Receptionist,C?n ti?ng Anh nghi v?n: Dormitory; Receptionist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Probe Robots,Probe Robots,C?n ti?ng Anh nghi v?n: Probe; Robots | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ms. Voss,Ms. Voss,C?n ti?ng Anh nghi v?n: Ms; Voss | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lab Researcher,Lab Researcher,C?n ti?ng Anh nghi v?n: Lab; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pensive Woman,Pensive Woman,C?n ti?ng Anh nghi v?n: Pensive; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Elder Listener,Elder Listener,C?n ti?ng Anh nghi v?n: Elder; Listener | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hesitant Woman,Hesitant Woman,C?n ti?ng Anh nghi v?n: Hesitant; Woman | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Enigmatic Researcher,Enigmatic Researcher,C?n ti?ng Anh nghi v?n: Enigmatic; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pedestrian I,Pedestrian I,C?n ti?ng Anh nghi v?n: I; Pedestrian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Pedestrian II,Pedestrian II,C?n ti?ng Anh nghi v?n: II; Pedestrian | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Angry Exile,Angry Exile,C?n ti?ng Anh nghi v?n: Angry; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cosmos (Encore),Cosmos (Encore),C?n ti?ng Anh nghi v?n: Cosmos; Encore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Cloudy (Encore),Cloudy (Encore),C?n ti?ng Anh nghi v?n: Cloudy; Encore | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Civilian?,Strange Civilian?,C?n ti?ng Anh nghi v?n: Civilian; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Wei,Uncle Wei,C?n ti?ng Anh nghi v?n: Uncle; Wei | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Passerby,Injured Passerby,C?n ti?ng Anh nghi v?n: Injured; Passerby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Logistics Specialist,Logistics Specialist,C?n ti?ng Anh nghi v?n: Logistics; Specialist | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unsatisfied Team Member,Unsatisfied Đội Member,C?n ti?ng Anh nghi v?n: Member; Unsatisfied | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Nervous Exile,Nervous Exile,C?n ti?ng Anh nghi v?n: Exile; Nervous | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Repaired Robot,Repaired Robot,C?n ti?ng Anh nghi v?n: Repaired; Robot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Broken Robot,Broken Robot,C?n ti?ng Anh nghi v?n: Broken; Robot | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Teahouse Diner,Teahouse Diner,C?n ti?ng Anh nghi v?n: Diner; Teahouse | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Civilian?,Strange Civilian?,C?n ti?ng Anh nghi v?n: Civilian; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Sounds,Strange Sounds,C?n ti?ng Anh nghi v?n: Sounds; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Man,Mysterious Man,C?n ti?ng Anh nghi v?n: Man; Mysterious | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Young Man,Young Man,C?n ti?ng Anh nghi v?n: Man; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Bai,Uncle Bai,C?n ti?ng Anh nghi v?n: Bai; Uncle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Familiar Sounds,Familiar Sounds,C?n ti?ng Anh nghi v?n: Familiar; Sounds | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Beacon Technician,Beacon Technician,C?n ti?ng Anh nghi v?n: Beacon; Technician | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Desorock Engineer,Desorock Engineer,C?n ti?ng Anh nghi v?n: Desorock; Engineer | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Young Man""","""Young Man""",C?n ti?ng Anh nghi v?n: Man; Young | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
"""Little Girl""","""Little Girl""",C?n ti?ng Anh nghi v?n: Girl; Little | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guyu & Jumao,Guyu & Jumao,C?n ti?ng Anh nghi v?n: Guyu; Jumao | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unexpected Exile,Unexpected Exile,C?n ti?ng Anh nghi v?n: Exile; Unexpected | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hardworking Exile,Hardworking Exile,C?n ti?ng Anh nghi v?n: Exile; Hardworking | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shifting Soldier,Shifting Soldier,C?n ti?ng Anh nghi v?n: Shifting; Soldier | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guarding Soldier,Guarding Soldier,C?n ti?ng Anh nghi v?n: Guarding; Soldier | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Timid Civilian?,Timid Civilian?,C?n ti?ng Anh nghi v?n: Civilian; Timid | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Flustered Civilian?,Flustered Civilian?,C?n ti?ng Anh nghi v?n: Civilian; Flustered | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Hardworking Researcher,Hardworking Researcher,C?n ti?ng Anh nghi v?n: Hardworking; Researcher | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Strange Exile,Strange Exile,C?n ti?ng Anh nghi v?n: Exile; Strange | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Unsettling Researcher,Unsettling Researcher,C?n ti?ng Anh nghi v?n: Researcher; Unsettling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Roaring Hoochief,Roaring Hoochief,C?n ti?ng Anh nghi v?n: Hoochief; Roaring | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Anxious Hoochief,Anxious Hoochief,C?n ti?ng Anh nghi v?n: Anxious; Hoochief | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Shabby Book,Shabby Book,C?n ti?ng Anh nghi v?n: Book; Shabby | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Excited Adventurer,Excited Adventurer,C?n ti?ng Anh nghi v?n: Adventurer; Excited | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Uncle Yan,Uncle Yan,C?n ti?ng Anh nghi v?n: Uncle; Yan | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Scratchy Handwriting,Scratchy Handwriting,C?n ti?ng Anh nghi v?n: Handwriting; Scratchy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Mysterious Singing,Mysterious Singing,C?n ti?ng Anh nghi v?n: Mysterious; Singing | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lil. Ling,Lil. Ling,C?n ti?ng Anh nghi v?n: Lil; Ling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Puppy Nearby,Puppy Nearby,C?n ti?ng Anh nghi v?n: Nearby; Puppy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Surrounded Puppy,Surrounded Puppy,C?n ti?ng Anh nghi v?n: Puppy; Surrounded | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Frightened Puppy,Frightened Puppy,C?n ti?ng Anh nghi v?n: Frightened; Puppy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rescued Puppy,Rescued Puppy,C?n ti?ng Anh nghi v?n: Puppy; Rescued | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Black Petal,Black Petal,C?n ti?ng Anh nghi v?n: Black; Petal | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Curious Exile,Curious Exile,C?n ti?ng Anh nghi v?n: Curious; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Logistics Exile,Logistics Exile,C?n ti?ng Anh nghi v?n: Exile; Logistics | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Gourmet Enthusiast,Gourmet Enthusiast,C?n ti?ng Anh nghi v?n: Enthusiast; Gourmet | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Laowu's Sidekick,Laowu's Sidekick,C?n ti?ng Anh nghi v?n: Laowu's; Sidekick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Exile Bystanders,Exile Bystanders,C?n ti?ng Anh nghi v?n: Bystanders; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Junior Exile,Junior Exile,C?n ti?ng Anh nghi v?n: Exile; Junior | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Daydreaming Exile,Daydreaming Exile,C?n ti?ng Anh nghi v?n: Daydreaming; Exile | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lil. Liu,Lil. Liu,C?n ti?ng Anh nghi v?n: Lil; Liu | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
All-mighty Sidekick,Tất cả-mighty Sidekick,C?n ti?ng Anh nghi v?n: mighty; Sidekick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Guarding Exile,Guarding Exile,C?n ti?ng Anh nghi v?n: Exile; Guarding | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Irritated Exile,Irritated Exile,C?n ti?ng Anh nghi v?n: Exile; Irritated | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Exile,Injured Exile,C?n ti?ng Anh nghi v?n: Exile; Injured | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Medical Exile,Medical Exile,C?n ti?ng Anh nghi v?n: Exile; Medical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Haixing's Sidekick,Haixing's Sidekick,C?n ti?ng Anh nghi v?n: Haixing's; Sidekick | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Seasoned Exile,Seasoned Exile,C?n ti?ng Anh nghi v?n: Exile; Seasoned | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Lazy Exile,Lazy Exile,C?n ti?ng Anh nghi v?n: Exile; Lazy | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Laowu's Subordinates,Laowu's Subordinates,C?n ti?ng Anh nghi v?n: Laowu's; Subordinates | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Rilong's Subordinates,Rilong's Subordinates,C?n ti?ng Anh nghi v?n: Rilong's; Subordinates | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Glib Exile,Glib Exile,C?n ti?ng Anh nghi v?n: Exile; Glib | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Patrolling Exile,Patrolling Exile,C?n ti?ng Anh nghi v?n: Exile; Patrolling | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Explosive Spear Researcher,Nhà Nghiên Cứu Explosive Spear,C?n ti?ng Anh nghi v?n: Explosive; Spear | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Midnight Ranger,Midnight Ranger,C?n ti?ng Anh nghi v?n: Midnight; Ranger | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Injured Patroller,Injured Patroller,C?n ti?ng Anh nghi v?n: Injured; Patroller | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Konglin & Yuehui,Konglin & Yuehui,C?n ti?ng Anh nghi v?n: Konglin; Yuehui | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ultimate Form,Ultimate Form,C?n ti?ng Anh nghi v?n: Form; Ultimate | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ebony Gatekeeper,Ebony Gatekeeper,C?n ti?ng Anh nghi v?n: Ebony; Gatekeeper | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
Ivory Gatekeeper,Ivory Gatekeeper,C?n ti?ng Anh nghi v?n: Gatekeeper; Ivory | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 1.0 | M?c ??: 16.0
