en_source,vn_translate,loi_du_doan
Elegy of the Fallen: Chronorift Yakujin,Khúc Bi Ca Của Kẻ Sa Ngã: Chronorift Yakujin,C?n ti?ng Anh nghi v?n: Chronorift; Yakujin | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Lament Recon: Solaris Soldier - Helltide Mode,Lament Recon: Chiến Binh Solaris - Chế Độ Helltide,C?n ti?ng Anh nghi v?n: Helltide; Recon | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Chi Counter: Triggered when attacked during Calming Air,Bộ đếm Chi: Kích hoạt khi bị tấn công trong Calming Air,C?n ti?ng Anh nghi v?n: Air; Calming | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Unique Effect: Gaining a Shield releases <color=Highlight><te href=851102>Burst - Blazing Pillar</te></color> to targets around, triggered <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} per second.","Hiệu ứng Đặc biệt: Khi nhận Shield, sẽ giải phóng <color=Highlight><te href=851102>Burst - Trụ Lửa Bùng Nổ</te></color> vào các mục tiêu xung quanh, kích hoạt <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=lần P=lần SapTag=0} mỗi giây.",C?n ti?ng Anh nghi v?n: Burst; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Unique Effect: Gaining a Shield releases <color=Highlight><te href=851102>Burst - Blazing Pillar</te></color> to targets around, triggered <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=time P=times SapTag=0} per second.","Hiệu ứng Đặc biệt: Khi nhận Shield, sẽ giải phóng <color=Highlight><te href=851102>Burst - Trụ Lửa Bùng Nổ</te></color> vào các mục tiêu xung quanh, kích hoạt <color=Highlight><SapTag=0>{0}</SapTag></color> {Cus:Sap,S=lần P=lần SapTag=0} mỗi giây.",C?n ti?ng Anh nghi v?n: Burst; Shield | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Unique Effect: Spectro Frazzle or Aero Erosion makes enemies take more DMG.,Hiệu ứng Đặc biệt: Kẻ địch đang chịu Spectro Frazzle hoặc Aero Erosion sẽ nhận thêm DMG.,C?n ti?ng Anh nghi v?n: Erosion; Frazzle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Unique Effect: Spectro Frazzle or Aero Erosion makes enemies take more DMG.,Hiệu ứng Đặc biệt: Kẻ địch đang chịu Spectro Frazzle hoặc Aero Erosion sẽ nhận thêm DMG.,C?n ti?ng Anh nghi v?n: Erosion; Frazzle | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Unique Effect: When under attack or healing and HP is full, the Resonator enters <color=Highlight><te href=851112>Boost - Satisfaction</te></color>.","Hiệu ứng Đặc biệt: Khi bị tấn công hoặc hồi máu và HP đầy, **Resonator** sẽ vào trạng thái <color=Highlight><te href=851112>Boost - Satisfaction</te></color>.",C?n ti?ng Anh nghi v?n: Boost; Satisfaction | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Clear Elegy from the Clouds with Stress Module Burstpoint equipped,Hoàn thành Khúc Bi Ca Mây Trời với Stress Mô-đun Burstpoint được trang bị,C?n ti?ng Anh nghi v?n: Burstpoint; Stress | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Clear Elegy from the Clouds with Stress Module Berserk equipped,Hoàn thành Khúc Bi Ca Mây Trời với Stress Mô-đun Berserk được trang bị,C?n ti?ng Anh nghi v?n: Berserk; Stress | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Chapter III Act II ""Ode to the Second Sunrise""","Chương III Hồi II ""Khúc Ca Bình Minh Thứ Hai""",C?n ti?ng Anh nghi v?n: II; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Cartethyia can be invited after you prepare a drink that Lupa likes,Có thể mời Cartethyia sau khi pha đồ uống mà Lupa thích,C?n ti?ng Anh nghi v?n: Cartethyia; Lupa | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Mornye can be invited after you prepare a drink that Cartethyia likes,Có thể mời Mornye sau khi pha đồ uống mà Cartethyia thích,C?n ti?ng Anh nghi v?n: Cartethyia; Mornye | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Collect 80,000 Coins in ""Mechanical Dawn""","Thu thập 80.000 Coin trong ""Mechanical Dawn""",C?n ti?ng Anh nghi v?n: Dawn; Mechanical | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Collect 80,000 Coins in ""I, Biomech""","Thu thập 80.000 Coin trong ""I, Biomech""",C?n ti?ng Anh nghi v?n: Biomech; I | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Collect 80,000 Coins in ""Diva Dance""","Thu thập 80.000 Coin trong ""Diva Dance""",C?n ti?ng Anh nghi v?n: Dance; Diva | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Chapter III Act III ""The Star That Voyages Far""","Chương III Hồi III ""Ngôi Sao Hành Hương Xa Xôi""",C?n ti?ng Anh nghi v?n: III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 10.0
Echoes of the Past: Jinzhou,Echoes of the Past: Jinzhou,C?n ti?ng Anh nghi v?n: of; Past | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Echoes of the Past: Jinzhou,Echoes of the Past: Jinzhou,C?n ti?ng Anh nghi v?n: of; Past | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Echoes of the Past: Jinzhou,Echoes of the Past: Jinzhou,C?n ti?ng Anh nghi v?n: of; Past | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Roya Frostlands Chapter III: The Star That Voyages Far,Chương III Vùng Đất Băng Giá Roya: Ngôi Sao Du Hành Xa Xôi,C?n ti?ng Anh nghi v?n: III; Roya | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Collect 10 datasets in all challenges of Solaris Weather Forecast,Thu thập 10 bộ dữ liệu trong tất cả thử thách của Solaris Weather Forecast,C?n ti?ng Anh nghi v?n: Forecast; Weather | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Pioneer Association Expedition Reports, Lahai-Roi Region - Excerpt I","Báo cáo Thám hiểm Hiệp hội Tiên phong, Khu vực Lahai-Roi - Trích đoạn I",C?n ti?ng Anh nghi v?n: I; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Pioneer Association Expedition Reports, Lahai-Roi Region - Excerpt II","Báo cáo Thám hiểm Hiệp hội Tiên phong, Khu vực Lahai-Roi - Trích đoạn II",C?n ti?ng Anh nghi v?n: II; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Documentary of Civilizations: Lahai-Roi - Excerpt I,Phim Tài Liệu Về Các Nền Văn Minh: Lahai-Roi - Trích Đoạn I,C?n ti?ng Anh nghi v?n: I; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Documentary of Civilizations: Lahai-Roi - Excerpt II,Phim Tài Liệu Về Các Nền Văn Minh: Lahai-Roi - Trích Đoạn II,C?n ti?ng Anh nghi v?n: II; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Complete Whining Aix's Mire - Mourning Aix mission,Hoàn thành nhiệm vụ Bãi Than Vãn Aix - Aix Tang Thương,C?n ti?ng Anh nghi v?n: Aix | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.5 | M?c ??: 10.0
"Complete Main Quest Chapter II Act III ""What Yesterday Wept, Today Doth Sing"" to unlock","Hoàn thành Chương II Chương III Nhiệm Vụ Chính ""Điều Hôm Qua Khóc, Hôm Nay Hát Ca"" để mở khóa",C?n ti?ng Anh nghi v?n: II; III | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
The Nimbus Chorale: Glory to Humanity,The Nimbus Chorale: Vinh Quang Nhân Loại,C?n ti?ng Anh nghi v?n: Chorale; Nimbus | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Jin'xi's close guard, who had personally buried the sin under the snow, also infected with abnormal vision in the eyes of San'hua, everything in the world will be distorted into strange shapes, only Imaishi is normal and pure, not alienated reality","Thân cận của Jin'xi, người đã tự tay chôn vùi tội lỗi dưới tuyết, cũng bị nhiễm thị lực bất thường từ đôi mắt của San'hua, mọi thứ trên thế giới đều bị bóp méo thành hình thù kỳ lạ, chỉ có Imaishi là bình thường và thuần khiết, không bị tha hóa bởi thực tại",C?n ti?ng Anh nghi v?n: Imaishi; San'hua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Jin'xi's close guard, who had personally buried the sin under the snow, also infected with abnormal vision in the eyes of San'hua, everything in the world will be distorted into strange shapes, only Imaishi is normal and pure, not alienated reality","Thân cận của Jin'xi, người đã tự tay chôn vùi tội lỗi dưới tuyết, cũng bị nhiễm thị lực bất thường từ đôi mắt của San'hua, mọi thứ trên thế giới đều bị bóp méo thành hình thù kỳ lạ, chỉ có Imaishi là bình thường và thuần khiết, không bị tha hóa bởi thực tại",C?n ti?ng Anh nghi v?n: Imaishi; San'hua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
"Jin'xi's close guard, who had personally buried the sin under the snow, also infected with abnormal vision in the eyes of San'hua, everything in the world will be distorted into strange shapes, only Imaishi is normal and pure, not alienated reality","Thân cận của Jin'xi, người đã tự tay chôn vùi tội lỗi dưới tuyết, cũng bị nhiễm thị lực bất thường từ đôi mắt của San'hua, mọi thứ trên thế giới đều bị bóp méo thành hình thù kỳ lạ, chỉ có Imaishi là bình thường và thuần khiết, không bị tha hóa bởi thực tại",C?n ti?ng Anh nghi v?n: Imaishi; San'hua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.4 | M?c ??: 10.0
Item is on CD,Vật phẩm đang trong Cooldown,C?n ti?ng Anh nghi v?n: Cooldown | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.5 | M?c ??: 10.0
Jinzhou News Agency Street Interview: Why is it called Tiger's Maw?,Phỏng Vấn Đường Phố Cơ Quan Tin Tức Jinzhou: Tại Sao Gọi Là Tiger's Maw?,C?n ti?ng Anh nghi v?n: Maw; Tiger's | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Collect 8000 Coins in ""City of Sentinel""","Thu thập 8.000 Xu trong ""City of Sentinel""",C?n ti?ng Anh nghi v?n: City; of | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Collect 8000 Coins in ""Echo Car Driver""","Thu thập 8.000 Xu trong ""Echo Car Driver""",C?n ti?ng Anh nghi v?n: Car; Driver | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
If I hadn't returned to the Black Shores and become a Bloom Bearer again…,Nếu ta không quay trở lại Black Shores và trở thành Người Mang Hoa một lần nữa…,C?n ti?ng Anh nghi v?n: Black; Shores | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Accept the quest ""The Sea Just Within Reach"" after rebuilding Submerged Tunnel","Nhận nhiệm vụ ""Biển Cả Trong Tầm Tay"" sau khi xây dựng lại Submerged Tunnel",C?n ti?ng Anh nghi v?n: Submerged; Tunnel | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Outrider Squad's Norfall Valley Investigation Logs I,Nhật Ký Điều Tra Thung Lũng Norfall Của Đội Kỵ Binh Tuần Tra I,C?n ti?ng Anh nghi v?n: I; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Outrider Squad's Norfall Valley Investigation Logs II,Nhật Ký Điều Tra Thung Lũng Norfall Của Đội Kỵ Binh Tuần Tra II,C?n ti?ng Anh nghi v?n: II; Norfall | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Lahai-Roi Chapter III: When the Unknown Thrums,Lahai-Roi Chương III: Khi Tiếng Vang Vô Định Rung Động,C?n ti?ng Anh nghi v?n: III; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Lahai-Roi Chapter III: Ode to the Second Sunrise,Lahai-Roi Chương III: Khúc Ca Bình Minh Thứ Hai,C?n ti?ng Anh nghi v?n: III; Lahai | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Enter the Ginnungamere cabin during Main Quest ""The Star That Voyages Far""","Vào cabin Ginnungamere trong Nhiệm Vụ Chính ""Ngôi Sao Du Hành Xa""",C?n ti?ng Anh nghi v?n: cabin; Ginnungamere | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Jin'xi's close guard, who had personally buried the sin under the snow, also infected with abnormal vision in the eyes of San'hua, everything in the world will be distorted into strange shapes, only Imaishi is normal and pure, not alienated reality","Vệ sĩ thân cận của Jin'xi, người đã tự tay chôn vùi tội lỗi dưới tuyết, cũng bị nhiễm tầm nhìn bất thường trong mắt San'hua, mọi thứ trên thế giới đều bị biến dạng thành hình thù kỳ lạ, chỉ có Imaishi là bình thường và thuần khiết, không bị tha hóa bởi thực tại",C?n ti?ng Anh nghi v?n: Imaishi; San'hua | S? t?/c?m nghi v?n: 2 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Go to the End of Wandering,Đến Nơi Lang Thang End,C?n ti?ng Anh nghi v?n: End | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Left Behind_Nervous Girl,Left Behind_Cô bé lo lắng,C?n ti?ng Anh nghi v?n: Left | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Department of Voidmatters Male Student,Male sinh Khoa Vật Chất Hư Không,C?n ti?ng Anh nghi v?n: Male | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Energy Sciences Male Student,Male Sinh Khoa Năng Lượng,C?n ti?ng Anh nghi v?n: Male | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Until the Long Night Ends,Cho đến khi Night Dài kết thúc.,C?n ti?ng Anh nghi v?n: Night | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Until the Long Night Ends,Cho đến khi Night Dài kết thúc.,C?n ti?ng Anh nghi v?n: Night | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Night Legend: Survivor of Eons,Huyền Thoại Night: Kẻ Sống Sót Qua Thời Gian,C?n ti?ng Anh nghi v?n: Night | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Gunshot in the Motel: Enhanced Buff,Phát Bắn Trong Khách Sạn: Buff Nâng Cao,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Justice to be Served: Enhanced Buff,Công Lý Phải Được Thực Thi: Buff Nâng Cao,C?n ti?ng Anh nghi v?n: Buff | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Route Constructor Racing Challenge VI,Challenge Đua Xe Bộ Xây Dựng Tuyến Đường VI,C?n ti?ng Anh nghi v?n: Challenge | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
"Before long, all we'll say is ""Uh-huh,"" ""Oh,"" or ""Okay""…","Chẳng mấy chốc, tất cả những gì chúng ta nói chỉ còn là ""Ừ"", ""À"", hay ""Okay""…",C?n ti?ng Anh nghi v?n: Okay | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill DMG+,Resonance Skill DMG+,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Glacio DMG Bonus,Glacio DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Fusion DMG Bonus,Fusion DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Electro DMG Bonus,Electro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Aero DMG Bonus,Aero DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Spectro DMG Bonus,Spectro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Havoc DMG Bonus,Havoc DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Glacio DMG Bonus,Glacio DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Fusion DMG Bonus,Fusion DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Electro DMG Bonus,Electro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Aero DMG Bonus,Aero DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Spectro DMG Bonus,Spectro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Havoc DMG Bonus,Havoc DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Unique Effect: Casting Resonance Liberation recovers <color=Highlight>{0}</color> of the Max HP.,Hiệu ứng Đặc biệt: Sử dụng Resonance Liberation sẽ phục hồi <color=Highlight>{0}</color> HP tối đa.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Unique Effect: Casting Resonance Liberation recovers <color=Highlight>{0}</color> of the Max HP.,Hiệu ứng Đặc biệt: Sử dụng Resonance Liberation sẽ phục hồi <color=Highlight>{0}</color> HP tối đa.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Unique Effect: Casting Resonance Liberation recovers HP.,Hiệu ứng Đặc biệt: Sử dụng Resonance Liberation phục hồi HP.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Unique Effect: Casting Resonance Liberation recovers HP.,Hiệu ứng Đặc biệt: Kích hoạt **Resonance Liberation** phục hồi HP.,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
ATK Up VI,ATK Up VI,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Crit. DMG Up,Crit. DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Crit. DMG Up,Crit. DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Crit. DMG Up,Crit. DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Crit. DMG Up,Crit. DMG Up,C?n ti?ng Anh nghi v?n: Up | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
test\每进入一个房间，恢复5%生命值,"test\Mỗi khi vào phòng, phục hồi 5% HP",C?n ti?ng Anh nghi v?n: test | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Liberation: VI,Resonance Liberation: VI,C?n ti?ng Anh nghi v?n: Liberation | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Glacio DMG Bonus,Glacio DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Fusion DMG Bonus,Fusion DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Electro DMG Bonus,Electro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Aero DMG Bonus,Aero DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Spectro DMG Bonus,Spectro DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Havoc DMG Bonus,Havoc DMG Bonus,C?n ti?ng Anh nghi v?n: Bonus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
Resonance Skill: VI,Resonance Skill: VI,C?n ti?ng Anh nghi v?n: Skill | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 0.333 | M?c ??: 9.33
