en_source,vn_translate,loi_du_doan
Lollo Campaign: Implementation,Lollo Campaign: Implementation,C?n ti?ng Anh nghi v?n: Campaign; Implementation; Lollo | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sonata: Trailblazing Star,Sonata: Trailblazing Star,C?n ti?ng Anh nghi v?n: Sonata; Star; Trailblazing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sonata: Chromatic Foam,Sonata: Chromatic Foam,C?n ti?ng Anh nghi v?n: Chromatic; Foam; Sonata | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Straight A's Instinct,Straight A's Instinct,C?n ti?ng Anh nghi v?n: A's; Instinct; Straight | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cubie Derby: Championship,Cubie Derby: Championship,C?n ti?ng Anh nghi v?n: Championship; Cubie; Derby | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cubie Derby: Championship,Cubie Derby: Championship,C?n ti?ng Anh nghi v?n: Championship; Cubie; Derby | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Stirs I,Nightmare Stirs I,C?n ti?ng Anh nghi v?n: I; Nightmare; Stirs | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Stirs II,Nightmare Stirs II,C?n ti?ng Anh nghi v?n: II; Nightmare; Stirs | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Stirs III,Nightmare Stirs III,C?n ti?ng Anh nghi v?n: III; Nightmare; Stirs | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Stirs IV,Nightmare Stirs IV,C?n ti?ng Anh nghi v?n: IV; Nightmare; Stirs | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Barrier I,Nightmare Barrier I,C?n ti?ng Anh nghi v?n: Barrier; I; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Barrier II,Nightmare Barrier II,C?n ti?ng Anh nghi v?n: Barrier; II; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Barrier III,Nightmare Barrier III,C?n ti?ng Anh nghi v?n: Barrier; III; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Nightmare Barrier IV,Nightmare Barrier IV,C?n ti?ng Anh nghi v?n: Barrier; IV; Nightmare | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Treatment Issue I,Treatment Issue I,C?n ti?ng Anh nghi v?n: I; Issue; Treatment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Treatment Issue II,Treatment Issue II,C?n ti?ng Anh nghi v?n: II; Issue; Treatment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Treatment Issue III,Treatment Issue III,C?n ti?ng Anh nghi v?n: III; Issue; Treatment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lost Dream I,Lost Dream I,C?n ti?ng Anh nghi v?n: Dream; I; Lost | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lost Dream II,Lost Dream II,C?n ti?ng Anh nghi v?n: Dream; II; Lost | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Namipon's Aid II,Namipon's Aid II,C?n ti?ng Anh nghi v?n: Aid; II; Namipon's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Chromatic Fantasy I to unlock,Hoàn thành Chromatic Fantasy I để mở khóa,C?n ti?ng Anh nghi v?n: Chromatic; Fantasy; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Chromatic Fantasy II to unlock,Hoàn thành Chromatic Fantasy II để mở khóa,C?n ti?ng Anh nghi v?n: Chromatic; Fantasy; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Chromatic Fantasy III to unlock,Hoàn thành Chromatic Fantasy III để mở khóa,C?n ti?ng Anh nghi v?n: Chromatic; Fantasy; III | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Chromatic Fantasy IV to unlock,Hoàn thành Chromatic Fantasy IV để mở khóa,C?n ti?ng Anh nghi v?n: Chromatic; Fantasy; IV | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Chromatic Fantasy IV once at 300% Reward Rate,Hoàn thành Chromatic Fantasy IV một lần với Tỉ lệ Phần thưởng 300%,C?n ti?ng Anh nghi v?n: Chromatic; Fantasy; IV | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Luuk Herssen Cube,Luuk Herssen Cube,C?n ti?ng Anh nghi v?n: Cube; Herssen; Luuk | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Guiding White Bird,Guiding White Bird,C?n ti?ng Anh nghi v?n: Bird; Guiding; White | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chief Assessor Defeats:,Chief Assessor Defeats:,C?n ti?ng Anh nghi v?n: Assessor; Chief; Defeats | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dragon of Dirge,Dragon of Dirge,C?n ti?ng Anh nghi v?n: Dirge; Dragon; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Off-Tune Core,Off-Tune Core,C?n ti?ng Anh nghi v?n: Core; Off; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tune Strain Core,Tune Strain Core,C?n ti?ng Anh nghi v?n: Core; Strain; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tune Rupture Core,Tune Rupture Core,C?n ti?ng Anh nghi v?n: Core; Rupture; Tune | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
SkyArk Space Station,SkyArk Space Station,C?n ti?ng Anh nghi v?n: SkyArk; Space; Station | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 1,Endless Galaxy Track 1,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 2,Endless Galaxy Track 2,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 3,Endless Galaxy Track 3,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 4,Endless Galaxy Track 4,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 5,Endless Galaxy Track 5,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 6,Endless Galaxy Track 6,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 7,Endless Galaxy Track 7,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 8,Endless Galaxy Track 8,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 9,Endless Galaxy Track 9,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 10,Endless Galaxy Track 10,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 11,Endless Galaxy Track 11,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 12,Endless Galaxy Track 12,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 13,Endless Galaxy Track 13,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 14,Endless Galaxy Track 14,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 15,Endless Galaxy Track 15,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 16,Endless Galaxy Track 16,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 17,Endless Galaxy Track 17,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 18,Endless Galaxy Track 18,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 19,Endless Galaxy Track 19,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Endless Galaxy Track 20,Endless Galaxy Track 20,C?n ti?ng Anh nghi v?n: Endless; Galaxy; Track | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Physics Engine Wiz,Physics Engine Wiz,C?n ti?ng Anh nghi v?n: Engine; Physics; Wiz | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Cogitation Model,Passive - Cogitation Model,C?n ti?ng Anh nghi v?n: Cogitation; Model; Passive | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Blade Within Bamboo,Blade Within Bamboo,C?n ti?ng Anh nghi v?n: Bamboo; Blade; Within | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Quietude Within,Passive - Quietude Within,C?n ti?ng Anh nghi v?n: Passive; Quietude; Within | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Secret Strategist,Passive - Secret Strategist,C?n ti?ng Anh nghi v?n: Passive; Secret; Strategist | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Luminal Synthesis,Passive - Luminal Synthesis,C?n ti?ng Anh nghi v?n: Luminal; Passive; Synthesis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Flamewing Verdict,Passive - Flamewing Verdict,C?n ti?ng Anh nghi v?n: Flamewing; Passive; Verdict | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Inescapable Fate,Passive - Inescapable Fate,C?n ti?ng Anh nghi v?n: Fate; Inescapable; Passive | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Passive - Chroma Drift,Passive - Chroma Drift,C?n ti?ng Anh nghi v?n: Chroma; Drift; Passive | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Taoyuan Vale,Clear Taoyuan Vale,C?n ti?ng Anh nghi v?n: Clear; Taoyuan; Vale | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Norfall Barrens,Clear Norfall Barrens,C?n ti?ng Anh nghi v?n: Barrens; Clear; Norfall | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Honami City,Clear Honami City,C?n ti?ng Anh nghi v?n: City; Clear; Honami | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Startorch Academy,Clear Startorch Academy,C?n ti?ng Anh nghi v?n: Academy; Clear; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Clear Roya Frostlands,Clear Roya Frostlands,C?n ti?ng Anh nghi v?n: Clear; Frostlands; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Horizon I,Stellar Horizon I,C?n ti?ng Anh nghi v?n: Horizon; I; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Horizon II,Stellar Horizon II,C?n ti?ng Anh nghi v?n: Horizon; II; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stellar Horizon III,Stellar Horizon III,C?n ti?ng Anh nghi v?n: Horizon; III; Stellar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Galactic Judge I,Galactic Judge I,C?n ti?ng Anh nghi v?n: Galactic; I; Judge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Galactic Judge II,Galactic Judge II,C?n ti?ng Anh nghi v?n: Galactic; II; Judge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Galactic Judge III,Galactic Judge III,C?n ti?ng Anh nghi v?n: Galactic; III; Judge | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cosmos Coda I,Cosmos Coda I,C?n ti?ng Anh nghi v?n: Coda; Cosmos; I | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cosmos Coda II,Cosmos Coda II,C?n ti?ng Anh nghi v?n: Coda; Cosmos; II | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cosmos Coda III,Cosmos Coda III,C?n ti?ng Anh nghi v?n: Coda; Cosmos; III | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Compact Bubble Blaster,Compact Bubble Blaster,C?n ti?ng Anh nghi v?n: Blaster; Bubble; Compact | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stardock Laser Cannon,Stardock Laser Cannon,C?n ti?ng Anh nghi v?n: Cannon; Laser; Stardock | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pulsar Impact I,Pulsar Impact I,C?n ti?ng Anh nghi v?n: I; Impact; Pulsar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pulsar Impact II,Pulsar Impact II,C?n ti?ng Anh nghi v?n: II; Impact; Pulsar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pulsar Impact III,Pulsar Impact III,C?n ti?ng Anh nghi v?n: III; Impact; Pulsar | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Drift Sensor Staff,Drift Sensor Staff,C?n ti?ng Anh nghi v?n: Drift; Sensor; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rime-Draped Sprouts,Rime-Draped Sprouts,C?n ti?ng Anh nghi v?n: Draped; Rime; Sprouts | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ages of Harvest,Ages of Harvest,C?n ti?ng Anh nghi v?n: Ages; Harvest; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Forged Dwarf Star,Forged Dwarf Star,C?n ti?ng Anh nghi v?n: Dwarf; Forged; Star | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sight of Unraveling,Sight of Unraveling,C?n ti?ng Anh nghi v?n: of; Sight; Unraveling | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lynae-Style Palettes,Lynae-Style Palettes,C?n ti?ng Anh nghi v?n: Lynae; Palettes; Style | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Base Camp Lv. 1,Base Camp Lv. 1,C?n ti?ng Anh nghi v?n: Base; Camp; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Base Camp Lv. 2,Base Camp Lv. 2,C?n ti?ng Anh nghi v?n: Base; Camp; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Base Camp Lv. 3,Base Camp Lv. 3,C?n ti?ng Anh nghi v?n: Base; Camp; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Base Camp Lv. 4,Base Camp Lv. 4,C?n ti?ng Anh nghi v?n: Base; Camp; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Base Camp Lv. 5,Base Camp Lv. 5,C?n ti?ng Anh nghi v?n: Base; Camp; Lv | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Prism Fruit Spectrometer,Prism Fruit Spectrometer,C?n ti?ng Anh nghi v?n: Fruit; Prism; Spectrometer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dimmr Plains Survey,Dimmr Plains Survey,C?n ti?ng Anh nghi v?n: Dimmr; Plains; Survey | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gifts of Solsworn,Gifts of Solsworn,C?n ti?ng Anh nghi v?n: Gifts; of; Solsworn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Super Mutated Sample,Super Mutated Sample,C?n ti?ng Anh nghi v?n: Mutated; Sample; Super | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mobile Combat Boots,Mobile Combat Boots,C?n ti?ng Anh nghi v?n: Boots; Combat; Mobile | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Perfect Crystal Shrimp,Perfect Crystal Shrimp,C?n ti?ng Anh nghi v?n: Crystal; Perfect; Shrimp | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Thermal-Conduction Parts,Thermal-Conduction Parts,C?n ti?ng Anh nghi v?n: Conduction; Parts; Thermal | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Soldier's Dog Tag,Soldier's Dog Tag,C?n ti?ng Anh nghi v?n: Dog; Soldier's; Tag | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exquisite Tacetite Bloom,Exquisite Tacetite Bloom,C?n ti?ng Anh nghi v?n: Bloom; Exquisite; Tacetite | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Super Mutated Structure,Super Mutated Structure,C?n ti?ng Anh nghi v?n: Mutated; Structure; Super | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mildly Mutated Structure,Mildly Mutated Structure,C?n ti?ng Anh nghi v?n: Mildly; Mutated; Structure | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Severely Mutated Structure,Severely Mutated Structure,C?n ti?ng Anh nghi v?n: Mutated; Severely; Structure | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moderately Mutated Structure,Moderately Mutated Structure,C?n ti?ng Anh nghi v?n: Moderately; Mutated; Structure | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Lotus Seed,Sweet Lotus Seed,C?n ti?ng Anh nghi v?n: Lotus; Seed; Sweet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Chaos Black Tea,Chaos Black Tea,C?n ti?ng Anh nghi v?n: Black; Chaos; Tea | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Severely Mutated Sample,Severely Mutated Sample,C?n ti?ng Anh nghi v?n: Mutated; Sample; Severely | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Moderately Mutated Sample,Moderately Mutated Sample,C?n ti?ng Anh nghi v?n: Moderately; Mutated; Sample | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Alloy Relief Spring,Alloy Relief Spring,C?n ti?ng Anh nghi v?n: Alloy; Relief; Spring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Captain's Dog Tag,Captain's Dog Tag,C?n ti?ng Anh nghi v?n: Captain's; Dog; Tag | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dried Berry Snack,Dried Berry Snack,C?n ti?ng Anh nghi v?n: Berry; Dried; Snack | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Autumn Waters Severed,Autumn Waters Severed,C?n ti?ng Anh nghi v?n: Autumn; Severed; Waters | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
BIG Thunderclap Talisman,BIG Thunderclap Talisman,C?n ti?ng Anh nghi v?n: BIG; Talisman; Thunderclap | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"Evil Spirits, Freeze","Evil Spirits, Freeze",C?n ti?ng Anh nghi v?n: Evil; Freeze; Spirits | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Double Neon Colors,Double Neon Colors,C?n ti?ng Anh nghi v?n: Colors; Double; Neon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Color Gradient Formula,Color Gradient Formula,C?n ti?ng Anh nghi v?n: Color; Formula; Gradient | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rover's Journey I,Rover's Journey I,C?n ti?ng Anh nghi v?n: I; Journey; Rover's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rover's Journey II,Rover's Journey II,C?n ti?ng Anh nghi v?n: II; Journey; Rover's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle Skills I,Battle Skills I,C?n ti?ng Anh nghi v?n: Battle; I; Skills | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle Skills II,Battle Skills II,C?n ti?ng Anh nghi v?n: Battle; II; Skills | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle Skills III,Battle Skills III,C?n ti?ng Anh nghi v?n: Battle; III; Skills | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle Skills IV,Battle Skills IV,C?n ti?ng Anh nghi v?n: Battle; IV; Skills | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cross-Realm Ties,Cross-Realm Ties,C?n ti?ng Anh nghi v?n: Cross; Realm; Ties | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Battle Skills V,Battle Skills V,C?n ti?ng Anh nghi v?n: Battle; Skills; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rover's Journey III,Rover's Journey III,C?n ti?ng Anh nghi v?n: III; Journey; Rover's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Exploration: Roya Frostlands,Exploration: Roya Frostlands,C?n ti?ng Anh nghi v?n: Exploration; Frostlands; Roya | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Days Gone By,Days Gone By,C?n ti?ng Anh nghi v?n: By; Days; Gone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Atom: Jungle's Odyssey,Atom: Jungle's Odyssey,C?n ti?ng Anh nghi v?n: Atom; Jungle's; Odyssey | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Desperate Gamble,A Desperate Gamble,C?n ti?ng Anh nghi v?n: A; Desperate; Gamble | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Project Clang Bang,Project Clang Bang,C?n ti?ng Anh nghi v?n: Bang; Clang; Project | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wimpy Bug's Nightmare,Wimpy Bug's Nightmare,C?n ti?ng Anh nghi v?n: Bug's; Nightmare; Wimpy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dark Tri-Stars,Dark Tri-Stars,C?n ti?ng Anh nghi v?n: Dark; Stars; Tri | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Human Wind Tamer,Human Wind Tamer,C?n ti?ng Anh nghi v?n: Human; Tamer; Wind | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
BEWARE OF SCAMMERS,BEWARE OF SCAMMERS,C?n ti?ng Anh nghi v?n: BEWARE; OF; SCAMMERS | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Defeat the Kerasaurs trapped on Titanbone Expanse,Đánh Bại Kerasaurs Bị Mắc Kẹt Tại Titanbone Expanse,C?n ti?ng Anh nghi v?n: Expanse; Kerasaurs; Titanbone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shadow Under Spotlight,Shadow Under Spotlight,C?n ti?ng Anh nghi v?n: Shadow; Spotlight; Under | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
