en_source,vn_translate,loi_du_doan
Black Shores Consultant,Black Shores Consultant,C?n ti?ng Anh nghi v?n: Black; Consultant; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Member,Black Shores Member,C?n ti?ng Anh nghi v?n: Black; Member; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lollo Logistics Truck,Lollo Logistics Truck,C?n ti?ng Anh nghi v?n: Logistics; Lollo; Truck | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bloom Bearer's Illusion,Bloom Bearer's Illusion,C?n ti?ng Anh nghi v?n: Bearer's; Bloom; Illusion | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Bloom Bearer's Illusion,Bloom Bearer's Illusion,C?n ti?ng Anh nghi v?n: Bearer's; Bloom; Illusion | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Man Pursuing Miracles [Camera Operator],Man Pursuing Miracles [Camera Operator],C?n ti?ng Anh nghi v?n: Man; Miracles; Pursuing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Traveler in Beret [D],Traveler in Beret [D],C?n ti?ng Anh nghi v?n: Beret; in; Traveler | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shiny Blond Girl [Protocol Officer],Shiny Blond Girl [Protocol Officer],C?n ti?ng Anh nghi v?n: Blond; Girl; Shiny | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shiny Blood Girl [Officer],Shiny Blood Girl [Officer],C?n ti?ng Anh nghi v?n: Blood; Girl; Shiny | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
On-duty Clerk [Secretary],On-duty Clerk [Secretary],C?n ti?ng Anh nghi v?n: Clerk; duty; On | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Woman from the Deep Sea [Current Bank President],Woman Deep Sea [Chủ tịch Ngân hàng Current],C?n ti?ng Anh nghi v?n: Deep; Sea; Woman | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Savvy Four-Eyes [Famous Director],Savvy Four-Eyes [Famous Director],C?n ti?ng Anh nghi v?n: Eyes; Four; Savvy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Daily-Life Vlogger [Camera Operator],Daily-Life Vlogger [Camera Operator],C?n ti?ng Anh nghi v?n: Daily; Life; Vlogger | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Silver-haired Girl [Frozen Time],Silver-haired Girl [Frozen Time],C?n ti?ng Anh nghi v?n: Girl; haired; Silver | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Silver-haired Girl [Spring's Awakening],Silver-haired Girl [Spring's Awakening],C?n ti?ng Anh nghi v?n: Girl; haired; Silver | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Silver-haired Girl [Winter's Retreat],Silver-haired Girl [Winter's Retreat],C?n ti?ng Anh nghi v?n: Girl; haired; Silver | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sharp-tongued Girl [Master Appraiser],Sharp-tongued Girl [Master Appraiser],C?n ti?ng Anh nghi v?n: Girl; Sharp; tongued | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Beret-Capped Detective [D],Beret-Capped Detective [D],C?n ti?ng Anh nghi v?n: Beret; Capped; Detective | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Girl in Beret [D],Girl in Beret [D],C?n ti?ng Anh nghi v?n: Beret; Girl; in | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ground Control's Response [Film Editor],Ground Control's Response [Film Editor],C?n ti?ng Anh nghi v?n: Control's; Ground; Response | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Post-Human Monster [Voice of Somnoire],Post-Human Monster [Giọng nói of Somnoire],C?n ti?ng Anh nghi v?n: Human; Monster; Post | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Titan of Venom [The White Tower],Titan of Venom [The White Tower],C?n ti?ng Anh nghi v?n: of; Titan; Venom | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange White Cat [Ivory Gatekeeper],Strange White Cat [Ivory Gatekeeper],C?n ti?ng Anh nghi v?n: Cat; Strange; White | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Blue Cat [Ebony Gatekeeper],Strange Blue Cat [Ebony Gatekeeper],C?n ti?ng Anh nghi v?n: Blue; Cat; Strange | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Strange Telephone Booth [Last Echo],Strange Telephone Booth [Last Echo],C?n ti?ng Anh nghi v?n: Booth; Strange; Telephone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Well-Dressed Steward [Film Editor],Well-Dressed Steward [Film Editor],C?n ti?ng Anh nghi v?n: Dressed; Steward; Well | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dust-Covered Letter [Humanities Enthusiast],Dust-Covered Letter [Humanities Enthusiast],C?n ti?ng Anh nghi v?n: Covered; Dust; Letter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Scattered Journal Pages,Scattered Journal Pages,C?n ti?ng Anh nghi v?n: Journal; Pages; Scattered | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Living Quarters Memo,Living Quarters Memo,C?n ti?ng Anh nghi v?n: Living; Memo; Quarters | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sticker on Dartboard,Sticker on Dartboard,C?n ti?ng Anh nghi v?n: Dartboard; on; Sticker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panicked Customer A,Panicked Customer A,C?n ti?ng Anh nghi v?n: A; Customer; Panicked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panicked Customer B,Panicked Customer B,C?n ti?ng Anh nghi v?n: B; Customer; Panicked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Panicked Customer C,Panicked Customer C,C?n ti?ng Anh nghi v?n: C; Customer; Panicked | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Crazed Customer A,Crazed Customer A,C?n ti?ng Anh nghi v?n: A; Crazed; Customer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gladiator Proffering Piety,Gladiator Proffering Piety,C?n ti?ng Anh nghi v?n: Gladiator; Piety; Proffering | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Traces Cartethyia's Frequency,Traces Cartethyia's Frequency,C?n ti?ng Anh nghi v?n: Cartethyia's; Frequency; Traces | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Mr. C-MOSS,Mr. C-MOSS,C?n ti?ng Anh nghi v?n: C; MOSS; Mr | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
"""Mr. C-MOSS""","""Mr. C-MOSS""",C?n ti?ng Anh nghi v?n: C; MOSS; Mr | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Tidespawn: Thundering Mephis,Tidespawn: Thundering Mephis,C?n ti?ng Anh nghi v?n: Mephis; Thundering; Tidespawn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
{message} Ultimate Psych Rep,{message} Ultimate Psych Rep,C?n ti?ng Anh nghi v?n: Psych; Rep; Ultimate | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gaming Club Planner,Gaming Club Planner,C?n ti?ng Anh nghi v?n: Club; Gaming; Planner | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gaming Club Artist,Gaming Club Artist,C?n ti?ng Anh nghi v?n: Artist; Club; Gaming | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gaming Club Programmer,Gaming Club Programmer,C?n ti?ng Anh nghi v?n: Club; Gaming; Programmer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Overtonic Society Member,Overtonic Society Member,C?n ti?ng Anh nghi v?n: Member; Overtonic; Society | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cat-Loving Senior,Cat-Loving Senior,C?n ti?ng Anh nghi v?n: Cat; Loving; Senior | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Reading Vehicle Log,Reading Vehicle Log,C?n ti?ng Anh nghi v?n: Log; Reading; Vehicle | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dead-Serious Student,Dead-Serious Student,C?n ti?ng Anh nghi v?n: Dead; Serious; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Little Girl's Mother,Little Girl's Mother,C?n ti?ng Anh nghi v?n: Girl's; Little; Mother | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Little Girl's Father,Little Girl's Father,C?n ti?ng Anh nghi v?n: Father; Girl's; Little | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Liuxian Teahouse Keeper,Liuxian Teahouse Keeper,C?n ti?ng Anh nghi v?n: Keeper; Liuxian; Teahouse | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Care-Refusing Patient,Care-Refusing Patient,C?n ti?ng Anh nghi v?n: Care; Patient; Refusing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rest-Resisting Patient,Rest-Resisting Patient,C?n ti?ng Anh nghi v?n: Patient; Resisting; Rest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Short Poem,A Short Poem,C?n ti?ng Anh nghi v?n: A; Poem; Short | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Titular Repository Memoir,Titular Repository Memoir,C?n ti?ng Anh nghi v?n: Memoir; Repository; Titular | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
<i>Titular Repository Memoir</i>,<i>Titular Repository Memoir</i>,C?n ti?ng Anh nghi v?n: Memoir; Repository; Titular | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Care-Refusing Patient,Care-Refusing Patient,C?n ti?ng Anh nghi v?n: Care; Patient; Refusing | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Rest-Resisting Patient,Rest-Resisting Patient,C?n ti?ng Anh nghi v?n: Patient; Resisting; Rest | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Skilled Hotel Staff,Skilled Hotel Staff,C?n ti?ng Anh nghi v?n: Hotel; Skilled; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Voice of a Gladiator,Giọng nói of a Gladiator,C?n ti?ng Anh nghi v?n: a; Gladiator; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fragmented Comm Log,Fragmented Comm Log,C?n ti?ng Anh nghi v?n: Comm; Fragmented; Log | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shifty-eyed Septimontian,Shifty-eyed Septimontian,C?n ti?ng Anh nghi v?n: eyed; Septimontian; Shifty | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Preserved Notes I,Preserved Notes I,C?n ti?ng Anh nghi v?n: I; Notes; Preserved | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Preserved Notes II,Preserved Notes II,C?n ti?ng Anh nghi v?n: II; Notes; Preserved | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
House Silva Head,House Silva Head,C?n ti?ng Anh nghi v?n: Head; House; Silva | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Young Man,Calm Young Man,C?n ti?ng Anh nghi v?n: Calm; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Sweet Tooth Namipon,Sweet Tooth Namipon,C?n ti?ng Anh nghi v?n: Namipon; Sweet; Tooth | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Kaidan Fan Namipon,Kaidan Fan Namipon,C?n ti?ng Anh nghi v?n: Fan; Kaidan; Namipon | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Somewhat Familiar Roar,Somewhat Familiar Roar,C?n ti?ng Anh nghi v?n: Familiar; Roar; Somewhat | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Second Familiar Roar,Second Familiar Roar,C?n ti?ng Anh nghi v?n: Familiar; Roar; Second | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weary Office Worker,Weary Office Worker,C?n ti?ng Anh nghi v?n: Office; Weary; Worker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Weary Office Worker,Weary Office Worker,C?n ti?ng Anh nghi v?n: Office; Weary; Worker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Miserable Office Worker,Miserable Office Worker,C?n ti?ng Anh nghi v?n: Miserable; Office; Worker | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
{message} Student Council President,{message} Student Council President,C?n ti?ng Anh nghi v?n: Council; President; Student | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Serious Giant Soliskin,Serious Giant Soliskin,C?n ti?ng Anh nghi v?n: Giant; Serious; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Lotta's Diary - I,Lotta's Diary - I,C?n ti?ng Anh nghi v?n: Diary; I; Lotta's | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fenrir & Dallas & Bori,Fenrir & Dallas & Bori,C?n ti?ng Anh nghi v?n: Bori; Dallas; Fenrir | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frozen Solid Soliskin,Frozen Solid Soliskin,C?n ti?ng Anh nghi v?n: Frozen; Solid; Soliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Amaro & Cher & Kamil,Amaro & Cher & Kamil,C?n ti?ng Anh nghi v?n: Amaro; Cher; Kamil | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Late Sleeper Sloliskin,Late Sleeper Sloliskin,C?n ti?ng Anh nghi v?n: Late; Sleeper; Sloliskin | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Worn Paper Slip,Worn Paper Slip,C?n ti?ng Anh nghi v?n: Paper; Slip; Worn | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fresh Paper Slip,Fresh Paper Slip,C?n ti?ng Anh nghi v?n: Fresh; Paper; Slip | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Anxious TARD-E,Anxious TARD-E,C?n ti?ng Anh nghi v?n: Anxious; E; TARD | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm TARD-E,Calm TARD-E,C?n ti?ng Anh nghi v?n: Calm; E; TARD | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Recharging TARD-E,Recharging TARD-E,C?n ti?ng Anh nghi v?n: E; Recharging; TARD | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dimmr Plains Shepherdess,Dimmr Plains Shepherdess,C?n ti?ng Anh nghi v?n: Dimmr; Plains; Shepherdess | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Startorch Academy Faculty,Startorch Academy Faculty,C?n ti?ng Anh nghi v?n: Academy; Faculty; Startorch | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Hiyuki's White Bird,Hiyuki's White Bird,C?n ti?ng Anh nghi v?n: Bird; Hiyuki's; White | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Middle Aged Outcast,Middle Aged Outcast,C?n ti?ng Anh nghi v?n: Aged; Middle; Outcast | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Black Shores Contact,Black Shores Contact,C?n ti?ng Anh nghi v?n: Black; Contact; Shores | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Treasure Seeking Enthusiast,Treasure Seeking Enthusiast,C?n ti?ng Anh nghi v?n: Enthusiast; Seeking; Treasure | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frowning Staff Member,Frowning Staff Member,C?n ti?ng Anh nghi v?n: Frowning; Member; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Smiling Staff Member,Smiling Staff Member,C?n ti?ng Anh nghi v?n: Member; Smiling; Staff | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Jewel Boba Receptionist,Jewel Boba Receptionist,C?n ti?ng Anh nghi v?n: Boba; Jewel; Receptionist | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Pioneer Association Employee,Pioneer Association Employee,C?n ti?ng Anh nghi v?n: Association; Employee; Pioneer | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Phantom of a Young Man,Phantom Young Man,C?n ti?ng Anh nghi v?n: Man; Phantom; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Celebrating Young Man,Celebrating Young Man,C?n ti?ng Anh nghi v?n: Celebrating; Man; Young | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fully Immersed Citizen,Fully Immersed Citizen,C?n ti?ng Anh nghi v?n: Citizen; Fully; Immersed | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Stone Tablet Inscription,Stone Tablet Inscription,C?n ti?ng Anh nghi v?n: Inscription; Stone; Tablet | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Angry Fae Ignis,Angry Fae Ignis,C?n ti?ng Anh nghi v?n: Angry; Fae; Ignis | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Atrocity,Knight of Atrocity,C?n ti?ng Anh nghi v?n: Atrocity; Knight; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Knight of Ignorance,Knight of Ignorance,C?n ti?ng Anh nghi v?n: Ignorance; Knight; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Late-arriving Man,Late-arriving Man,C?n ti?ng Anh nghi v?n: arriving; Late; Man | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unnamed Vault Employee 1,Unnamed Vault Employee 1,C?n ti?ng Anh nghi v?n: Employee; Unnamed; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Unnamed Vault Employee 2,Unnamed Vault Employee 2,C?n ti?ng Anh nghi v?n: Employee; Unnamed; Vault | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
A Crumpled IOU,A Crumpled IOU,C?n ti?ng Anh nghi v?n: A; Crumpled; IOU | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Uneasy Montelli Member,Uneasy Montelli Member,C?n ti?ng Anh nghi v?n: Member; Montelli; Uneasy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Calm Montelli Member,Calm Montelli Member,C?n ti?ng Anh nghi v?n: Calm; Member; Montelli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Seasoned Montelli Member,Seasoned Montelli Member,C?n ti?ng Anh nghi v?n: Member; Montelli; Seasoned | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Serious Capollo's Agent,Serious Capollo's Agent,C?n ti?ng Anh nghi v?n: Agent; Capollo's; Serious | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Depressed Montelli Member,Depressed Montelli Member,C?n ti?ng Anh nghi v?n: Depressed; Member; Montelli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Composed Montelli Member,Composed Montelli Member,C?n ti?ng Anh nghi v?n: Composed; Member; Montelli | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Data File Segment,Data File Segment,C?n ti?ng Anh nghi v?n: Data; File; Segment | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fanatic Shark Grunt,Fanatic Shark Grunt,C?n ti?ng Anh nghi v?n: Fanatic; Grunt; Shark | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fanatic Shark Captain,Fanatic Shark Captain,C?n ti?ng Anh nghi v?n: Captain; Fanatic; Shark | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Fragment II,Memory Fragment II,C?n ti?ng Anh nghi v?n: Fragment; II; Memory | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Fragment IV,Memory Fragment IV,C?n ti?ng Anh nghi v?n: Fragment; IV; Memory | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Fragment V,Memory Fragment V,C?n ti?ng Anh nghi v?n: Fragment; Memory; V | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Fragment III,Memory Fragment III,C?n ti?ng Anh nghi v?n: Fragment; III; Memory | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Memory Fragment I,Memory Fragment I,C?n ti?ng Anh nghi v?n: Fragment; I; Memory | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Shy Little Girl,Shy Little Girl,C?n ti?ng Anh nghi v?n: Girl; Little; Shy | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Wutherological Climate Researcher,Wutherological Climate Researcher,C?n ti?ng Anh nghi v?n: Climate; Researcher; Wutherological | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Infrastructure Division Soldier,Infrastructure Division Soldier,C?n ti?ng Anh nghi v?n: Division; Infrastructure; Soldier | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ministry of War,Ministry of War,C?n ti?ng Anh nghi v?n: Ministry; of; War | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Frequency Cassette Recorder,Frequency Cassette Recorder,C?n ti?ng Anh nghi v?n: Cassette; Frequency; Recorder | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Dark Tide Creation,Dark Tide Creation,C?n ti?ng Anh nghi v?n: Creation; Dark; Tide | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Fluctuating Voidmatter Levels,Fluctuating Voidmatter Levels,C?n ti?ng Anh nghi v?n: Fluctuating; Levels; Voidmatter | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
SkyArk Space Station,SkyArk Space Station,C?n ti?ng Anh nghi v?n: SkyArk; Space; Station | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Novialle Regenerative Group,Novialle Regenerative Group,C?n ti?ng Anh nghi v?n: Group; Novialle; Regenerative | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Academy's Dark Side,Academy's Dark Side,C?n ti?ng Anh nghi v?n: Academy's; Dark; Side | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ring of Mirrors,Ring of Mirrors,C?n ti?ng Anh nghi v?n: Mirrors; of; Ring | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Gate of Quandary,Gate of Quandary,C?n ti?ng Anh nghi v?n: Gate; of; Quandary | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Ministry of Development,Ministry of Development,C?n ti?ng Anh nghi v?n: Development; Ministry; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Porto-Veno Castle,Porto-Veno Castle,C?n ti?ng Anh nghi v?n: Castle; Porto; Veno | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Cathedral of Mercury,Cathedral of Mercury,C?n ti?ng Anh nghi v?n: Cathedral; Mercury; of | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Troupe of Fools,Troupe of Fools,C?n ti?ng Anh nghi v?n: Fools; of; Troupe | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Loong Whiskers Crisp,Loong Whiskers Crisp,C?n ti?ng Anh nghi v?n: Crisp; Loong; Whiskers | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
Deep Water Zone,Deep Water Zone,C?n ti?ng Anh nghi v?n: Deep; Water; Zone | S? t?/c?m nghi v?n: 3 | T? l? nghi v?n: 1.0 | M?c ??: 19.0
