phrase,count,sample_file,sample_key,sample_translation,sample_source
shadow,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_4,"Kẻ địch có <color=HighlightB>higher RES</color> với <color=Light>Spectro DMG</color>.

<color=#767676>Gladiators of Septimont who fight unrestrictedly, side by side with Echoes, ever in pursuit of the strong.
Lightcrest Gladiators uphold the ideal of justice. Họ bow to no tyrant, yield to no shadow. If justice has rotted, they shall forge it anew in light.</color>","The enemies have a <color=HighlightB>higher RES</color> to <color=Light>Spectro DMG</color>.

<color=#767676>Gladiators of Septimont who fight unrestrictedly, side by side with Echoes, ever in pursuit of the strong.
Lightcrest Gladiators uphold the ideal of justice. They bow to no tyrant, yield to no shadow. If justice has rotted, they shall forge it anew in light.</color>"
shaped rock,2,mistral_translate_work\split_by_prompt\json\story_dialogue\lang_multi_text\lang_multi_text__story_dialogue__part_0012.json,POI_ZLYZ_10_7,"Vị trí thứ ba nằm <color=Highlight>above the Loong's Ridge, at the peak of the arch-shaped rock</color>; còn vị trí thứ tư nằm <color=Highlight>on the southeast side, among the shoals and islands</color>.","The third is located <color=Highlight>above the Loong's Ridge, at the peak of the arch-shaped rock</color>; and the fourth is located <color=Highlight>on the southeast side, among the shoals and islands</color>."
sharp claws laced,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_6,"Kẻ địch có <color=HighlightB>higher RES</color> đối với <color=Ice>Glacio DMG</color> và <color=Wind>Aero DMG</color>.
Tấn công phản đòn Kelpie sẽ làm giảm thêm 50% Concerto Vibrancy của nó.
Khi Kelpie không bị Hóa Đá, toàn bộ Kháng thuộc tính của nó tăng 200%.
Khi Kelpie tấn công mục tiêu, Cooldown chiêu của Resonance Skill và Resonance Liberation của mục tiêu sẽ bị kéo dài thêm 5 giây, kích hoạt mỗi 5 giây một lần.

<color=#767676>A humanoid TD born from the deep sea. Commonly found in all types of waters, it's known for its aggression and ferocity.
It attacks with sharp claws laced with paralytic toxins, then rips its prey apart and swallows them whole.</color>","The enemy has a <color=HighlightB>higher RES</color> against <color=Ice>Glacio DMG</color> and <color=Wind>Aero DMG</color>.
Hitting Kelpie with Counterattack further reduces its Vibration Strength by 50%.
When Kelpie is not Immobilized, its all Attribute RES is increased by 200%.
When Kelpie hits a target, the target's Resonance Skill and Resonance Liberation's cooldown is extended by 5s, triggered once every 5s.

<color=#767676>A humanoid TD born from the deep sea. Commonly found in all types "
shatter,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_5,"Kẻ địch có <color=HighlightB>higher RES</color> với <color=Ice>Glacio DMG</color>.

<color=#767676>Gladiators of Septimont who fight unrestrictedly, side by side with Echoes, ever in pursuit of the strong.
Frostcrest Gladiators bear unyielding resolve. Their fortitude is impervious to frost and bitter cold. Though blades may shatter, their creed endures.</color>","The enemies have a <color=HighlightB>higher RES</color> to <color=Ice>Glacio DMG</color>.

<color=#767676>Gladiators of Septimont who fight unrestrictedly, side by side with Echoes, ever in pursuit of the strong.
Frostcrest Gladiators bear unyielding resolve. Their fortitude is impervious to frost and bitter cold. Though blades may shatter, their creed endures.</color>"
shattered stained glass,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_1,"Kẻ địch có <color=HighlightB>higher RES</color> đối với <color=Thunder>Electro DMG</color>.

<color=#767676>A humanoid Tacet Discord with a body assembled from shattered stained glass. Glittering lights beam from its body with each move. It exudes a resilient beauty born of rebirth through destruction.
The stained glasses that form the Vitreum Dancers are varied and unique, making each Vitreum Dancer a unique existence.</color>","The enemies have a <color=HighlightB>higher RES</color> against <color=Thunder>Electro DMG</color>.

<color=#767676> A humanoid Tacet Discord with a body assembled from shattered stained glass. Glittering lights beam from its body with each move. It exudes a resilient beauty born of rebirth through destruction.
The stained glasses that form the Vitreum Dancers are varied and unique, making each Vitreum Dancer a unique existence.</color>"
shield equal to,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0021.json,BabelTowerLevel_2_LeveLDes,"Đấu trường Fleurdelys đã được tái cấu trúc!

<color=Highlight>[Shielded Crown]</color>: Khi HP của Fleurdelys lần đầu giảm xuống dưới <color=Highlight>20%</color>, cô sẽ nhận được <color=Highlight>Shield equal to 50% of her Max HP</color>.

<color=Highlight>[Realm]</color>: Đấu trường của Fleurdelys luôn biến đổi. Resonators nhận được hiệu ứng tương ứng khi đứng ở các vùng khác nhau. Khi ở <color=Highlight>Realm of Spear</color> tại trung tâm đấu trường, Resonators <color=Highlight>deal 30% more DMG to shielded enemies</color>. Khi ở <color=Highlight>Realm of Shield</color> bao trùm toàn đấu trường, Resonators <color=Highlight>gain a Shield equal to 10% of their Max HP every 5s</color>, không cộng dồn. Khi ở <color=Highlight>Realm of Resonance</color> di chuyển, tất cả Resonators trong đội","Reconstructed arena for Fleurdelys!

<color=Highlight>[Shielded Crown]</color>: When Fleurdelys's HP drops below <color=Highlight>20%</color> for the first time, she gains a <color=Highlight>Shield equal to 50% of her Max HP</color>.

<color=Highlight>[Realm]</color>: Fleurdelys's arena is always shifting. Resonators gain corresponding buffs when staying in different zones. While in <color=Highlight>Realm of Spear</color> in the center of the arena, Resonators <color=Highlight>deal 30% more DMG "
side,2,mistral_translate_work\split_by_prompt\json\story_dialogue\lang_multi_text\lang_multi_text__story_dialogue__part_0012.json,POI_ZLYZ_10_7,"Vị trí thứ ba nằm <color=Highlight>above the Loong's Ridge, at the peak of the arch-shaped rock</color>; còn vị trí thứ tư nằm <color=Highlight>on the southeast side, among the shoals and islands</color>.","The third is located <color=Highlight>above the Loong's Ridge, at the peak of the arch-shaped rock</color>; and the fourth is located <color=Highlight>on the southeast side, among the shoals and islands</color>."
simulate crisis trials,2,mistral_translate_work\split_by_prompt\json\story_dialogue\lang_multi_text\lang_multi_text__story_dialogue__part_0169.json,Event_JXWJ_2_17,Nó sử dụng dữ liệu từ khắp Solaris-3 để <color=yellow>simulate Crisis Trials that put the combat capabilities of its participants to the test under extreme conditions</color>.,"It uses data from all over Solaris-3, to <color=yellow>simulate Crisis Trials that put the combat capabilities of its participants to the test under extreme conditions</color>."
simulation realm has,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0011.json,HelpText_122_Content,"Trong chuỗi thử thách này, bạn được mặc định nhận ""Roaming Variable"".
-Kỹ năng Grapple không bước vào Cooldown chiêu trong một khoảng thời gian ngắn sau khi kích hoạt.

<color=Highlight>1. Each Infinite Battle Simulation realm has three Charting Nodes available for challenge.
2. Each Charting Node requires a certain amount of Tactic Points to unlock.
3. Mở Supply Chests to obtain Tactic Points in the Infinite Battle Simulation.</color>","In this series of challenges, you are granted the ""Roaming Variable"" by default.
-The Grapple does not enter Cooldown within a short period after activation.

<color=Highlight>1. Each Infinite Battle Simulation realm has three Charting Nodes available for challenge.
2. Each Charting Node requires a certain amount of Tactic Points to unlock.
3. Open Supply Chests to obtain Tactic Points in the Infinite Battle Simulation.</color>"
skeletal beast,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_11,"Kẻ địch có <color=HighlightB>higher RES</color> đối với <color=Fire>Fusion DMG</color>.
Gehinom gây Fusion DMG tương đương 4% HP tối đa của mục tiêu mỗi giây lên các mục tiêu xung quanh.
Mỗi khi Gehinom đánh trúng mục tiêu, Cooldown chiêu của Resonance Skill và Resonance Liberation của mục tiêu sẽ bị kéo dài thêm 5 giây, kích hoạt mỗi 5 giây một lần.

<color=#767676>A dragon-like Tacet Discord that haunts the peak of Penitent's End for an unknown reason, devouring all frequencies indiscriminately. Twisted by the frequencies of decay and death it consumes, it now appears as a dreadful, skeletal beast.
Once a sacred place, this island is now a grave of sorrow, and anyone who comes for redemption must face its fire of judgment.
Such is Gehinom, the Dragon of Dirge, whose flames burn to the bo","The enemy has a <color=HighlightB>higher RES</color> against <color=Fire>Fusion DMG</color>.
Gehinom deals Fusion DMG equal to 4% of the targets' Max HP per second to the surrounding targets.
When Gehinom hits a target, the target's Resonance Skill and Resonance Liberation's cooldown is extended by 5s, triggered once every 5s.

<color=#767676>A dragon-like Tacet Discord that haunts the peak of Penitent's End for an unknown reason, devouring all frequencies indiscriminately. Twisted by the freque"
slumber,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_16,"Kẻ địch có <color=HighlightB>higher RES</color> đối với <color=Dark>Havoc DMG</color>.
Khi bị Spectro Frazzle, Lorelei chịu thêm 100% sát thương.
Mỗi khi Lorelei đánh trúng mục tiêu, Cooldown chiêu của Resonance Skill và Resonance Liberation của mục tiêu sẽ bị kéo dài thêm 5 giây, kích hoạt mỗi 5 giây một lần.

<color=#767676>Once a remnant creature in Nimbus Sanctum, Lorelei gained intelligence through Sentinel Imperator's power, entrusted to purify corrupted frequencies drifting in the clouds.
Yet wicked desires have transformed her into the ""Queen of the Night,"" seeking to cloak the Sanctum in endless darkness to clear all sins.
With her final grasp on reason, Lorelei sealed herself within the atrium, where she sings a haunting lament, awaiting one who can awaken her from this dismal sl","The enemy has a <color=HighlightB>higher RES</color> against <color=Dark>Havoc DMG</color>.
When inflicted with Spectro Frazzle, Lorelei takes 100% more damage.
When Lorelei hits a target, the target's Resonance Skill and Resonance Liberation's cooldown is extended by 5s, triggered once every 5s.

<color=#767676>Once a remnant creature in Nimbus Sanctum, Lorelei gained intelligence through Sentinel Imperator's power, entrusted to purify corrupted frequencies drifting in the clouds.
Yet wicked de"
slumbers in a,2,mistral_translate_work\split_by_prompt\json\skill_description\lang_multi_text\lang_multi_text__skill_description__part_0004.json,Morale_flagdesc_map_3,"Kẻ địch có <color=HighlightB>higher RES</color> đối với <color=Ice>Glacio DMG</color>.
Khi Lampylumen Myriad gây sát thương, nó sẽ áp đặt 3 tầng hiệu ứng Glacio Chafe lên mục tiêu, kích hoạt mỗi 6 giây.

<color=#767676>An ensnarer that slumbers in a freezing mine pit, obsessed with collecting and imitating sounds. It can imitate human speech through a vibrating hum.
Lampylumen Myriad uses sound as bait to lure its prey, which will be frozen in the deep cold. The loss of warmth and the illusion before dying will cause human beings to pour out their last words, which contain great emotional fluctuations.
For Lampylumen Myriad, this is the frequency of the supreme taste.</color>","The enemy has a <color=HighlightB>higher RES</color> to <color=Ice>Glacio DMG</color>.
When Lampylumen Myriad deals damage, it inflicts 3 stacks of Glacio Chafe on the target, triggered once every 6s.

<color=#767676>An ensnarer that slumbers in a freezing mine pit, obsessed with collecting and imitating sounds. It can imitate human speech through a vibrating hum.
Lampylumen Myriad uses sound as bait to lure its prey, which will be frozen in the deep cold. The loss of warmth and the illusion bef"
