en_source,vn_translate,loi_du_doan
Capitaneus,Capitaneus,C?n ti?ng Anh nghi v?n: Capitaneus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Cantarella,Nói chuyện với Cantarella,C?n ti?ng Anh nghi v?n: Cantarella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Cantarella,Nói chuyện với Cantarella,C?n ti?ng Anh nghi v?n: Cantarella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat Capitaneus,Đánh bại Capitaneus,C?n ti?ng Anh nghi v?n: Capitaneus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Fulmine,Tìm Fulmine,C?n ti?ng Anh nghi v?n: Fulmine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
"You receive a call from Fulmine, who was asked by a few mysterious ""people"" to send you an invitation...","Bạn nhận được cuộc gọi từ Fulmine, người được vài ""người"" bí ẩn nhờ gửi lời mời đến cậu...",C?n ti?ng Anh nghi v?n: Fulmine | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ride the Gondola,Đi Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Cantarella,Nói chuyện với Cantarella,C?n ti?ng Anh nghi v?n: Cantarella | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Artemus,Tìm Artemus,C?n ti?ng Anh nghi v?n: Artemus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Kaimastos,Tìm Kaimastos,C?n ti?ng Anh nghi v?n: Kaimastos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Artemus,Artemus,C?n ti?ng Anh nghi v?n: Artemus | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Kaimastos,Kaimastos,C?n ti?ng Anh nghi v?n: Kaimastos | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Sulpicia,Sulpicia,C?n ti?ng Anh nghi v?n: Sulpicia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Laramia,Nói chuyện với Laramia,C?n ti?ng Anh nghi v?n: Laramia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Verbia,Nói chuyện với Verbia,C?n ti?ng Anh nghi v?n: Verbia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Light the Lumenstone,Thắp sáng Lumenstone,C?n ti?ng Anh nghi v?n: Lumenstone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ride the Gondola,Đi Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ride the Gondola,Đi Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Light the Lumenstone,Thắp sáng Lumenstone,C?n ti?ng Anh nghi v?n: Lumenstone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Light the Lumenstone,Thắp sáng Lumenstone,C?n ti?ng Anh nghi v?n: Lumenstone | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Ride the Gondola,Đi Gondola,C?n ti?ng Anh nghi v?n: Gondola | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Investigate,Investigate,C?n ti?ng Anh nghi v?n: Investigate | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Explore the base of the tower,Explore chân tháp,C?n ti?ng Anh nghi v?n: Explore | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Use the Wingray to leave the tower base,Dùng Wingray rời khỏi chân tháp,C?n ti?ng Anh nghi v?n: Wingray | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Approach the Scourgewing,Tiến đến gần Scourgewing,C?n ti?ng Anh nghi v?n: Scourgewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Proceed to the upper level,Proceed tầng trên,C?n ti?ng Anh nghi v?n: Proceed | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Tulia,Nói chuyện với Tulia,C?n ti?ng Anh nghi v?n: Tulia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Tulia,Nói chuyện với Tulia,C?n ti?ng Anh nghi v?n: Tulia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Tulia,Nói chuyện với Tulia,C?n ti?ng Anh nghi v?n: Tulia | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cut the strange threads binding the Scourgewing,Cắt đứt những sợi dây kỳ lạ đang trói buộc Scourgewing đi,C?n ti?ng Anh nghi v?n: Scourgewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cut the strange threads binding the Scourgewing,Cắt đứt những sợi dây kỳ lạ đang trói buộc Scourgewing đi,C?n ti?ng Anh nghi v?n: Scourgewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Cut the strange threads binding the Scourgewing,Cắt đứt những sợi dây kỳ lạ đang trói buộc Scourgewing đi,C?n ti?ng Anh nghi v?n: Scourgewing | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Touch,Touch,C?n ti?ng Anh nghi v?n: Touch | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Vehicle Driving Tutorial,Tutorial Lái Phương Tiện,C?n ti?ng Anh nghi v?n: Tutorial | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Robbie,Nói chuyện với Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Travel with Robbie,Đi cùng Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Fight the Ironhoof,Đánh Ironhoof,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Let Robbie begin the paint job,Để Robbie bắt đầu sơn nào,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Travel with Robbie,Đi cùng Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Go to the hot spring Robbie mentioned,Đến suối nước nóng mà Robbie đã nhắc tới,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Go to the hot spring Robbie mentioned,Đến suối nước nóng mà Robbie đã nhắc tới,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robbie,Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robbie,Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Robbie,Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Robbie,Nói chuyện với Robbie,C?n ti?ng Anh nghi v?n: Robbie | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Dhalifa,Tìm Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Dhalifa,Nói chuyện với Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Subdue the out-of-control Ironhoof,Kiềm chế Ironhoof mất kiểm soát,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Sephira,Nói chuyện với Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Rakosan,Nói chuyện với Rakosan,C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to the coordinates Dhalifa mentioned,Đến tọa độ Dhalifa đã nhắc,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Dhalifa,Nói chuyện với Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Take a stroll with Dhalifa,Đi dạo cùng Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Dhalifa,Nói chuyện với Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Discuss the reconstruction of the route network with Rakosan,Bàn về việc tái thiết mạng lưới tuyến đường cùng Rakosan,C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Rakosan,Nói chuyện với Rakosan,C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Odette,Nói chuyện với Odette,C?n ti?ng Anh nghi v?n: Odette | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Dhalifa,Tìm Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Rakosan,Nói chuyện với Rakosan,C?n ti?ng Anh nghi v?n: Rakosan | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Dhalifa,Nói chuyện với Dhalifa,C?n ti?ng Anh nghi v?n: Dhalifa | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Sephira,Nói chuyện với Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Sephira,Nói chuyện với Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Sephira,Tìm Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Sephira,Nói chuyện với Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Sephira,Tìm Sephira,C?n ti?ng Anh nghi v?n: Sephira | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Realization,Realization,C?n ti?ng Anh nghi v?n: Realization | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/500,Mechanite: {count_1}/500,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/500,Mechanite: {count_1}/500,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/1500,Mechanite: {count_1}/1500,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/3000,Mechanite: {count_1}/3000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/3000,Mechanite: {count_1}/3000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/5000,Mechanite: {count_1}/5000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/5000,Mechanite: {count_1}/5000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/5000,Mechanite: {count_1}/5000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/5000,Mechanite: {count_1}/5000,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/3750,Mechanite: {count_1}/3750,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/3750,Mechanite: {count_1}/3750,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/6250,Mechanite: {count_1}/6250,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Mechanite: {count_1}/6250,Mechanite: {count_1}/6250,C?n ti?ng Anh nghi v?n: Mechanite | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Contact Mayo,Liên lạc với Mayo,C?n ti?ng Anh nghi v?n: Mayo | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Inspect,Inspect,C?n ti?ng Anh nghi v?n: Inspect | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Shepherd,Nói chuyện với Shepherd,C?n ti?ng Anh nghi v?n: Shepherd | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Giant Soliskin,Nói chuyện với Soliskin Khổng Lồ,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Giant Soliskin,Nói chuyện với Soliskin Khổng Lồ,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the missing Soliskin,Tìm Soliskin mất tích,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue the trapped Soliskin,Giải cứu Soliskin bị mắc kẹt,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find Euginn,Tìm Euginn,C?n ti?ng Anh nghi v?n: Euginn | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Explore the Solistree,Khám phá Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Continue exploring the Solistree,Tiếp tục khám phá Cây Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Continue exploring the Solistree,Tiếp tục khám phá Cây Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the out-of-control Ironhoof,Đánh bại Ironhoof mất kiểm soát,C?n ti?ng Anh nghi v?n: Ironhoof | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Form a Soliskin Ball and break through the door,Tạo Quả Cầu Soliskin và phá vỡ cánh cửa,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Minna,Nói chuyện với Minna,C?n ti?ng Anh nghi v?n: Minna | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Soliskin,Nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue the trapped Soliskin,Giải cứu Soliskin bị mắc kẹt,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Rescue the Soliskin,Giải cứu Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Continue deeper into the Solistree,Tiếp tục tiến sâu vào Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the out-of-control Exoswarm,Đánh bại Exoswarm mất kiểm soát,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Giant Soliskin,Nói chuyện với Soliskin Khổng Lồ,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Go to the upper level of the Solistree,Lên tầng trên của Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Continue exploring the Solistree,Tiếp tục khám phá Cây Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Enter the Solistree,Vào Solistree,C?n ti?ng Anh nghi v?n: Solistree | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Proceed to the last giant tree to summon the Soliskin,Đến cây cổ thụ cuối cùng để triệu hồi Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Soliskin,Cứu Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the trapped Soliskin,Giải cứu Soliskin bị mắc kẹt,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Save the Soliskin,Cứu Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Find the hiding Soliskin,Tìm Soliskin đang trốn,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Break through the Shattergrid Wall,Phá vỡ Bức Tường Shattergrid,C?n ti?ng Anh nghi v?n: Shattergrid | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Meet up with Mornye,Gặp gỡ Mornye,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Say goodbye to Mornye,Chào tạm biệt Mornye,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Wait for Mornye,Chờ Mornye,C?n ti?ng Anh nghi v?n: Mornye | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Soliskin,Nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Soliskin,Nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Help Mi catch the correct musical note,Giúp Mi bắt đúng nốt nhạc,C?n ti?ng Anh nghi v?n: Mi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Soliskin,Nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Soliskin,Nói chuyện với Soliskin,C?n ti?ng Anh nghi v?n: Soliskin | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Help Mi catch the correct musical note,Giúp Mi bắt đúng nốt nhạc,C?n ti?ng Anh nghi v?n: Mi | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to the Roya,Nói chuyện với Roya,C?n ti?ng Anh nghi v?n: Roya | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Skavitz,Nói chuyện với Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the Kronablight,Đánh bại Kronablight,C?n ti?ng Anh nghi v?n: Kronablight | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Skavitz,Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Head to Mount Gjallar,Đến Núi Gjallar,C?n ti?ng Anh nghi v?n: Gjallar | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Question Skavitz,Hỏi thăm Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Talk to Skavitz,Nói chuyện với Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Skavitz,Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Skavitz,Skavitz,C?n ti?ng Anh nghi v?n: Skavitz | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Defeat the strange Exoswarm,Đánh bại Exoswarm kỳ lạ,C?n ti?ng Anh nghi v?n: Exoswarm | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Free,Free,C?n ti?ng Anh nghi v?n: Free | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
Free,Free,C?n ti?ng Anh nghi v?n: Free | S? t?/c?m nghi v?n: 1 | T? l? nghi v?n: 1.0 | M?c ??: 13.0
